i	j	x	r	mach	theta	press	temp
46	85	4.3473	1.24142	3.07161	5.96319	12.2301	183.585
47	85	4.42882	1.22242	3.09609	5.63353	11.7927	181.684
48	85	4.49291	1.20729	3.11508	5.37776	11.4649	180.227
49	85	4.55725	1.19195	3.13393	5.12359	11.1491	178.794
50	85	4.65858	1.16745	3.16316	4.72926	10.6777	176.601
51	85	4.72433	1.15133	3.18182	4.47709	10.388	175.218
52	85	4.79024	1.13501	3.20026	4.2277	10.11	173.866
53	85	4.91465	1.10373	3.23432	3.76568	9.61723	171.401
54	85	4.98211	1.08651	3.25235	3.52041	9.36687	170.114
55	85	5.05	1.06901	3.27019	3.27713	9.12611	168.853
56	85	5.11802	1.05129	3.28769	3.03771	8.89626	167.627
57	85	5.2008	1.02949	3.30853	2.75152	8.6307	166.182
58	85	5.27031	1.01098	3.32559	2.51633	8.41972	165.011
59	85	5.34012	0.992202	3.34229	2.28501	8.2185	163.874
60	85	5.41023	0.973162	3.35861	2.05788	8.02689	162.773
61	85	5.52107	0.942691	3.38342	1.71018	7.74487	161.119
62	85	5.59248	0.922821	3.39869	1.49429	7.57653	160.11
63	85	5.66414	0.902699	3.41342	1.28453	7.41792	159.145
64	85	5.73588	0.882378	3.4275	1.0824	7.26966	158.23
65	85	5.87746	0.841772	3.45313	0.709532	7.00803	156.582
66	85	5.9494	0.820897	3.46485	0.536316	6.89181	155.835
67	85	6.02126	0.799895	3.4756	0.375277	6.78695	155.154
68	85	6.09184	0.779129	3.48494	0.233741	6.69736	154.566
69	85	6.16133	0.75857	3.49282	0.112404	6.62269	154.072
70	85	6.25336	0.731197	3.49998	0.000251682	6.55561	153.624
71	85	6.26834	0.726734	3.5	0	6.55546	153.623
72	85	6.35539	0.700779	3.5	0	6.55546	153.623
73	85	6.44245	0.674824	3.5	0	6.55546	153.623
74	85	6.5295	0.64887	3.5	0	6.55546	153.623
75	85	6.61656	0.622915	3.5	0	6.55546	153.623
76	85	6.70361	0.59696	3.5	0	6.55546	153.623
77	85	6.79067	0.571005	3.5	0	6.55546	153.623
78	85	6.87772	0.54505	3.5	0	6.55546	153.623
79	85	6.96478	0.519096	3.5	0	6.55546	153.623
80	85	7.05183	0.493141	3.5	0	6.55546	153.623
81	85	7.13889	0.467186	3.5	0	6.55546	153.623
82	85	7.22594	0.441231	3.5	0	6.55546	153.623
83	85	7.313	0.415277	3.5	0	6.55546	153.623
84	85	7.40005	0.389322	3.5	0	6.55546	153.623
85	85	7.48711	0.363367	3.5	0	6.55546	153.623
86	85	7.57416	0.337412	3.5	0	6.55546	153.623
87	85	7.66122	0.311457	3.5	0	6.55546	153.623
88	85	7.74827	0.285503	3.5	0	6.55546	153.623
89	85	7.83533	0.259548	3.5	0	6.55546	153.623
90	85	7.92238	0.233593	3.5	0	6.55546	153.623
91	85	8.00944	0.207638	3.5	0	6.55546	153.623
92	85	8.09649	0.181683	3.5	0	6.55546	153.623
93	85	8.18355	0.155729	3.5	0	6.55546	153.623
94	85	8.2706	0.129774	3.5	0	6.55546	153.623
95	85	8.35766	0.103819	3.5	0	6.55546	153.623
96	85	8.44471	0.0778644	3.5	0	6.55546	153.623
97	85	8.53177	0.0519096	3.5	0	6.55546	153.623
98	85	8.61882	0.0259548	3.5	0	6.55546	153.623
99	85	8.70588	0	3.5	0	6.55546	153.623

0	86	2.41548	1.66718	2.43156	14.5213	32.556	242.841
1	86	2.41592	1.66711	2.4317	14.5196	32.549	242.826
2	86	2.43684	1.66351	2.43833	14.4361	32.2141	242.11
3	86	2.45615	1.66018	2.44423	14.3642	31.919	241.474
4	86	2.47431	1.65704	2.44984	14.2951	31.6412	240.872
5	86	2.4929	1.65383	2.45572	14.221	31.3524	240.241
6	86	2.51142	1.65063	2.46165	14.1455	31.0641	239.608
7	86	2.52961	1.64748	2.4675	14.0707	30.7825	238.985
8	86	2.54719	1.64443	2.47314	13.9985	30.5132	238.386
9	86	2.56263	1.64174	2.47784	13.9411	30.2907	237.888
10	86	2.5785	1.63898	2.48287	13.8775	30.0546	237.357
11	86	2.59385	1.63631	2.48783	13.8136	29.8234	236.834
12	86	2.60869	1.63372	2.49267	13.7507	29.5995	236.324
13	86	2.61563	1.63251	2.49531	13.7125	29.4782	236.047
14	86	2.62064	1.63163	2.49739	13.6807	29.3827	235.829
15	86	2.62906	1.63016	2.50039	13.6392	29.2463	235.515
16	86	2.63985	1.62827	2.50375	13.5969	29.0934	235.163
17	86	2.65472	1.62566	2.50832	13.5404	28.8878	234.687
18	86	2.67385	1.6223	2.51413	13.469	28.6278	234.081
19	86	2.69715	1.6182	2.52113	13.3838	28.3179	233.355
20	86	2.72467	1.61335	2.52934	13.2845	27.959	232.506
21	86	2.7567	1.60769	2.53889	13.1688	27.5473	231.522
22	86	2.7939	1.60111	2.55007	13.0325	27.0737	230.378
23	86	2.83724	1.59341	2.56331	12.8681	26.523	229.029
24	86	2.88858	1.58424	2.57949	12.6621	25.8662	227.394
25	86	2.95212	1.57282	2.60054	12.3832	25.0368	225.287
26	86	3.04815	1.55535	2.63467	11.9082	23.7499	221.916
27	86	3.1559	1.53539	2.67236	11.3867	22.4085	218.26
28	86	3.25786	1.51617	2.70655	10.9237	21.2598	215.003
29	86	3.37368	1.49394	2.7457	10.389	20.0199	211.343
30	86	3.4318	1.48262	2.76486	10.13	19.4407	209.578
31	86	3.49518	1.47015	2.78604	9.84117	18.8212	207.648
32	86	3.55358	1.45853	2.80511	9.58365	18.2811	205.927
33	86	3.62648	1.44387	2.82911	9.25732	17.6243	203.786
34	86	3.68581	1.4318	2.84833	8.99758	17.1164	202.09
35	86	3.76969	1.41452	2.87553	8.62859	16.4236	199.719
36	86	3.82993	1.40196	2.89481	8.36796	15.9506	198.058
37	86	3.92639	1.38156	2.92557	7.95143	15.2254	195.442
38	86	3.98758	1.36845	2.94485	7.69092	14.7888	193.824
39	86	4.09845	1.34433	2.97953	7.22212	14.0368	190.956
40	86	4.16071	1.33058	2.99875	6.96247	13.6374	189.387
41	86	4.22327	1.31662	3.01794	6.70315	13.2507	187.837
42	86	4.28781	1.30205	3.03753	6.43862	12.868	186.271
43	86	4.35155	1.28751	3.05674	6.17906	12.5041	184.75
44	86	4.41499	1.27289	3.07563	5.92404	12.157	183.27
45	86	4.49749	1.25363	3.09996	5.59524	11.7251	181.386
46	86	4.56235	1.23831	3.11883	5.34018	11.4013	179.94
47	86	4.62745	1.22276	3.13756	5.08677	11.0893	178.52
48	86	4.72998	1.19795	3.16659	4.69374	10.6238	176.346
49	86	4.79651	1.18162	3.18512	4.44246	10.3376	174.975
50	86	4.86319	1.16509	3.20342	4.19403	10.0631	173.635
51	86	4.98905	1.13341	3.23723	3.73395	9.57637	171.192
52	86	5.05728	1.11598	3.25512	3.48981	9.32911	169.918
53	86	5.12595	1.09826	3.2728	3.24772	9.09134	168.669
54	86	5.19474	1.08032	3.29016	3.00956	8.86435	167.455
55	86	5.27845	1.05825	3.31082	2.72499	8.60212	166.024
56	86	5.34873	1.03952	3.32772	2.49123	8.39381	164.866
57	86	5.41931	1.02052	3.34426	2.26143	8.19515	163.741
58	86	5.49017	1.00126	3.36042	2.03588	8.00601	162.652
59	86	5.60217	0.970439	3.38496	1.69083	7.72767	161.016
60	86	5.67431	0.95035	3.40007	1.47673	7.56157	160.02
61	86	5.74669	0.930014	3.41463	1.26885	7.40511	159.067
62	86	5.81912	0.909484	3.42854	1.06866	7.25889	158.163
63	86	5.962	0.868486	3.45383	0.699787	7.00098	156.536
64	86	6.03455	0.847428	3.46539	0.528637	6.88647	155.801
65	86	6.10698	0.826254	3.47599	0.369672	6.7832	155.13
66	86	6.17806	0.805336	3.48518	0.230099	6.69502	154.551
67	86	6.24798	0.784646	3.49294	0.110577	6.62156	154.064
68	86	6.34042	0.757152	3.49998	0.000247348	6.55561	153.624
69	86	6.35539	0.752689	3.5	0	6.55546	153.623
70	86	6.44245	0.726734	3.5	0	6.55546	153.623
71	86	6.5295	0.700779	3.5	0	6.55546	153.623
72	86	6.61656	0.674824	3.5	0	6.55546	153.623
73	86	6.70361	0.64887	3.5	0	6.55546	153.623
74	86	6.79067	0.622915	3.5	0	6.55546	153.623
75	86	6.87772	0.59696	3.5	0	6.55546	153.623
76	86	6.96478	0.571005	3.5	0	6.55546	153.623
77	86	7.05183	0.54505	3.5	0	6.55546	153.623
78	86	7.13889	0.519096	3.5	0	6.55546	153.623
79	86	7.22594	0.493141	3.5	0	6.55546	153.623
80	86	7.313	0.467186	3.5	0	6.55546	153.623
81	86	7.40005	0.441231	3.5	0	6.55546	153.623
82	86	7.48711	0.415277	3.5	0	6.55546	153.623
83	86	7.57416	0.389322	3.5	0	6.55546	153.623
84	86	7.66122	0.363367	3.5	0	6.55546	153.623
85	86	7.74827	0.337412	3.5	0	6.55546	153.623
86	86	7.83533	0.311457	3.5	0	6.55546	153.623
87	86	7.92238	0.285503	3.5	0	6.55546	153.623
88	86	8.00944	0.259548	3.5	0	6.55546	153.623
89	86	8.09649	0.233593	3.5	0	6.55546	153.623
90	86	8.18355	0.207638	3.5	0	6.55546	153.623
91	86	8.2706	0.181683	3.5	0	6.55546	153.623
92	86	8.35766	0.155729	3.5	0	6.55546	153.623
93	86	8.44471	0.129774	3.5	0	6.55546	153.623
94	86	8.53177	0.103819	3.5	0	6.55546	153.623
95	86	8.61882	0.0778644	3.5	0	6.55546	153.623
96	86	8.70588	0.0519096	3.5	0	6.55546	153.623
97	86	8.79293	0.0259548	3.5	0	6.55546	153.623
98	86	8.87999	0	3.5	0	6.55546	153.623

0	87	2.51723	1.69329	2.4558	14.2643	31.3489	240.234
1	87	2.51963	1.69288	2.45653	14.2553	31.3131	240.155
2	87	2.53841	1.68964	2.46239	14.1808	31.0284	239.529
3	87	2.55713	1.68641	2.4683	14.1052	30.7443	238.9
4	87	2.5755	1.68324	2.47412	14.0302	30.4666	238.282
5	87	2.59327	1.68016	2.47974	13.9578	30.2011	237.687
6	87	2.60886	1.67746	2.48442	13.9002	29.9818	237.193
7	87	2.6249	1.67468	2.48943	13.8364	29.7491	236.665
8	87	2.64041	1.67199	2.49437	13.7723	29.5212	236.146
9	87	2.65541	1.66938	2.4992	13.7093	29.3005	235.64
10	87	2.66244	1.66815	2.50183	13.6711	29.1808	235.364
11	87	2.66753	1.66726	2.50391	13.6394	29.0866	235.147
12	87	2.67605	1.66578	2.50689	13.5979	28.9521	234.836
13	87	2.68695	1.66387	2.51024	13.5554	28.8014	234.486
14	87	2.70197	1.66124	2.51479	13.4988	28.5987	234.013
15	87	2.72129	1.65786	2.52058	13.4272	28.3424	233.412
16	87	2.74481	1.65373	2.52755	13.3416	28.0369	232.691
17	87	2.77259	1.64884	2.53573	13.2419	27.6831	231.848
18	87	2.80493	1.64314	2.54524	13.1258	27.2773	230.872
19	87	2.84249	1.6365	2.55637	12.989	26.8103	229.735
20	87	2.88626	1.62874	2.56956	12.8242	26.2674	228.396
21	87	2.93814	1.61949	2.58567	12.6177	25.6197	226.773
22	87	3.00239	1.60796	2.60663	12.3385	24.8017	224.68
23	87	3.09962	1.59028	2.64064	11.8635	23.532	221.332
24	87	3.20869	1.57009	2.67818	11.3422	22.2084	217.701
25	87	3.31186	1.55065	2.71223	10.8792	21.075	214.467
26	87	3.42908	1.52816	2.75122	10.3447	19.8513	210.833
27	87	3.48789	1.5167	2.7703	10.0857	19.2796	209.08
28	87	3.55203	1.50408	2.79139	9.79709	18.6681	207.163
29	87	3.61112	1.49233	2.81037	9.5397	18.1348	205.455
30	87	3.6849	1.47748	2.83427	9.21362	17.4865	203.329
31	87	3.74493	1.46526	2.8534	8.95408	16.985	201.646
32	87	3.82982	1.44777	2.88047	8.58547	16.301	199.291
33	87	3.89078	1.43505	2.89966	8.32512	15.8339	197.643
34	87	3.98839	1.41439	2.93027	7.90914	15.1178	195.047
35	87	4.05031	1.40111	2.94946	7.649	14.6866	193.441
36	87	4.1625	1.37668	2.98395	7.18097	13.9438	190.593
37	87	4.2255	1.36276	3.00307	6.92179	13.5493	189.037
38	87	4.28882	1.34861	3.02216	6.66299	13.1673	187.499
39	87	4.35412	1.33386	3.04164	6.39901	12.7892	185.944
40	87	4.41862	1.31913	3.06074	6.14005	12.4298	184.436
41	87	4.48281	1.30432	3.07952	5.88565	12.0869	182.968
42	87	4.56629	1.28481	3.1037	5.55772	11.6602	181.098
43	87	4.6319	1.2693	3.12245	5.3034	11.3403	179.665
44	87	4.69777	1.25355	3.14106	5.05077	11.0321	178.256
45	87	4.8015	1.22841	3.1699	4.65903	10.5721	176.1
46	87	4.8688	1.21188	3.1883	4.40867	10.2894	174.741
47	87	4.93625	1.19514	3.20647	4.16119	10.0181	173.413
48	87	5.06355	1.16307	3.24003	3.70305	9.53722	170.992
49	87	5.13256	1.14542	3.25778	3.46003	9.29293	169.729
50	87	5.20199	1.12748	3.27532	3.21914	9.05803	168.492
51	87	5.27155	1.10932	3.29253	2.98223	8.83379	167.29
52	87	5.35618	1.08699	3.31301	2.69926	8.57476	165.873
53	87	5.42723	1.06803	3.32976	2.46691	8.369	164.726
54	87	5.49856	1.04881	3.34615	2.23859	8.17281	163.613
55	87	5.57018	1.02933	3.36215	2.0146	7.98603	162.536
56	87	5.68333	0.998166	3.38644	1.67215	7.71123	160.918
57	87	5.7562	0.977861	3.40138	1.45981	7.54728	159.933
58	87	5.82929	0.957312	3.41578	1.25376	7.39287	158.991
59	87	5.90241	0.936575	3.42953	1.05546	7.24861	158.099
60	87	6.04658	0.89519	3.45451	0.690441	6.99426	156.494
61	87	6.11973	0.87395	3.46591	0.521284	6.88139	155.768
62	87	6.19271	0.852606	3.47636	0.364315	6.77964	155.106
63	87	6.26429	0.831538	3.48542	0.226623	6.69279	154.536
64	87	6.33464	0.810719	3.49305	0.108837	6.62048	154.057
65	87	6.42747	0.783107	3.49998	0.000243231	6.5556	153.624
66	87	6.44245	0.778644	3.5	0	6.55546	153.623
67	87	6.5295	0.752689	3.5	0	6.55546	153.623
68	87	6.61656	0.726734	3.5	0	6.55546	153.623
69	87	6.70361	0.700779	3.5	0	6.55546	153.623
70	87	6.79067	0.674824	3.5	0	6.55546	153.623
71	87	6.87772	0.64887	3.5	0	6.55546	153.623
72	87	6.96478	0.622915	3.5	0	6.55546	153.623
73	87	7.05183	0.59696	3.5	0	6.55546	153.623
74	87	7.13889	0.571005	3.5	0	6.55546	153.623
75	87	7.22594	0.54505	3.5	0	6.55546	153.623
76	87	7.313	0.519096	3.5	0	6.55546	153.623
77	87	7.40005	0.493141	3.5	0	6.55546	153.623
78	87	7.48711	0.467186	3.5	0	6.55546	153.623
79	87	7.57416	0.441231	3.5	0	6.55546	153.623
80	87	7.66122	0.415277	3.5	0	6.55546	153.623
81	87	7.74827	0.389322	3.5	0	6.55546	153.623
82	87	7.83533	0.363367	3.5	0	6.55546	153.623
83	87	7.92238	0.337412	3.5	0	6.55546	153.623
84	87	8.00944	0.311457	3.5	0	6.55546	153.623
85	87	8.09649	0.285503	3.5	0	6.55546	153.623
86	87	8.18355	0.259548	3.5	0	6.55546	153.623
87	87	8.2706	0.233593	3.5	0	6.55546	153.623
88	87	8.35766	0.207638	3.5	0	6.55546	153.623
89	87	8.44471	0.181683	3.5	0	6.55546	153.623
90	87	8.53177	0.155729	3.5	0	6.55546	153.623
91	87	8.61882	0.129774	3.5	0	6.55546	153.623
92	87	8.70588	0.103819	3.5	0	6.55546	153.623
93	87	8.79293	0.0778644	3.5	0	6.55546	153.623
94	87	8.87999	0.0519096	3.5	0	6.55546	153.623
95	87	8.96704	0.0259548	3.5	0	6.55546	153.623
96	87	9.0541	0	3.5	0	6.55546	153.623

0	88	2.62026	1.71923	2.48013	13.9947	30.1828	237.646
1	88	2.62158	1.719	2.48055	13.9894	30.1633	237.602
2	88	2.63953	1.7159	2.48615	13.9169	29.9015	237.011
3	88	2.65527	1.71318	2.49081	13.8591	29.6853	236.52
4	88	2.67147	1.71037	2.4958	13.7951	29.4558	235.996
5	88	2.68714	1.70766	2.50072	13.7309	29.231	235.48
6	88	2.7023	1.70503	2.50553	13.6677	29.0133	234.978
7	88	2.70943	1.70379	2.50815	13.6296	28.8952	234.704
8	88	2.71459	1.70289	2.51022	13.5979	28.8023	234.488
9	88	2.72321	1.70139	2.51319	13.5564	28.6695	234.179
10	88	2.73422	1.69947	2.51654	13.5138	28.5209	233.831
11	88	2.74939	1.69682	2.52106	13.4571	28.321	233.362
12	88	2.7689	1.69341	2.52683	13.3852	28.0683	232.765
13	88	2.79265	1.68925	2.53378	13.2994	27.7671	232.048
14	88	2.82069	1.68432	2.54192	13.1993	27.4182	231.212
15	88	2.85334	1.67858	2.55139	13.0828	27.0179	230.242
16	88	2.89125	1.67189	2.56248	12.9455	26.5575	229.114
17	88	2.93546	1.66406	2.57562	12.7802	26.0219	227.784
18	88	2.98787	1.65473	2.59166	12.5733	25.3831	226.173
19	88	3.05283	1.64308	2.61255	12.2938	24.5759	224.094
20	88	3.15125	1.62519	2.64642	11.8191	23.3228	220.768
21	88	3.26165	1.60477	2.68382	11.298	22.0163	217.161
22	88	3.36602	1.58511	2.71774	10.8349	20.8974	213.949
23	88	3.48463	1.56235	2.75657	10.3007	19.6893	210.34
24	88	3.54412	1.55077	2.77557	10.0419	19.1248	208.599
25	88	3.60903	1.53799	2.79657	9.75344	18.521	206.696
26	88	3.66881	1.52609	2.81547	9.49619	17.9944	204.999
27	88	3.74346	1.51107	2.83926	9.17041	17.3541	202.888
28	88	3.8042	1.4987	2.8583	8.9111	16.8588	201.217
29	88	3.89009	1.48099	2.88525	8.5429	16.1832	198.879
30	88	3.95177	1.46811	2.90435	8.28286	15.7218	197.242
31	88	4.05054	1.44719	2.93482	7.86746	15.0144	194.664
32	88	4.11318	1.43374	2.95391	7.60771	14.5884	193.07
33	88	4.22669	1.409	2.98823	7.14049	13.8545	190.244
34	88	4.29044	1.3949	3.00725	6.8818	13.4647	188.699
35	88	4.35449	1.38058	3.02623	6.62353	13.0873	187.172
36	88	4.42056	1.36564	3.04561	6.36013	12.7137	185.63
37	88	4.48581	1.35072	3.0646	6.10178	12.3585	184.133
38	88	4.55075	1.33572	3.08327	5.84802	12.0196	182.676
39	88	4.6352	1.31597	3.10731	5.52098	11.5978	180.821
40	88	4.70158	1.30025	3.12595	5.26739	11.2817	179.399
41	88	4.76821	1.2843	3.14444	5.01555	10.9771	178.001
42	88	4.87313	1.25885	3.17309	4.62513	10.5225	175.863
43	88	4.9412	1.24211	3.19137	4.37568	10.243	174.516
44	88	5.00941	1.22516	3.20942	4.12915	9.97495	173.199
45	88	5.13815	1.19269	3.24273	3.67295	9.49965	170.8
46	88	5.20793	1.17482	3.26034	3.43105	9.25822	169.548
47	88	5.27813	1.15667	3.27775	3.19134	9.02608	168.322
48	88	5.34846	1.13829	3.29482	2.95567	8.80448	167.131
49	88	5.43401	1.11569	3.31512	2.67429	8.54852	165.728
50	88	5.50582	1.09652	3.33172	2.44333	8.34523	164.592
51	88	5.5779	1.07708	3.34796	2.21647	8.15139	163.491
52	88	5.65026	1.05738	3.36381	1.99401	7.96689	162.425
53	88	5.76456	1.02587	3.38786	1.6541	7.69548	160.824
54	88	5.83815	1.00535	3.40265	1.44348	7.53359	159.85
55	88	5.91195	0.984594	3.41689	1.23921	7.38115	158.919
56	88	5.98575	0.963652	3.43048	1.04274	7.23877	158.037
57	88	6.13118	0.921884	3.45515	0.681468	6.98783	156.452
58	88	6.20493	0.900464	3.4664	0.514236	6.87653	155.736
59	88	6.27847	0.878952	3.47671	0.359187	6.77624	155.084
60	88	6.35054	0.857737	3.48564	0.223302	6.69067	154.522
61	88	6.4213	0.836791	3.49316	0.107177	6.61946	154.05
62	88	6.51453	0.809062	3.49998	0.000239313	6.5556	153.624
63	88	6.5295	0.804598	3.5	0	6.55546	153.623
64	88	6.61656	0.778644	3.5	0	6.55546	153.623
65	88	6.70361	0.752689	3.5	0	6.55546	153.623
66	88	6.79067	0.726734	3.5	0	6.55546	153.623
67	88	6.87772	0.700779	3.5	0	6.55546	153.623
68	88	6.96478	0.674824	3.5	0	6.55546	153.623
69	88	7.05183	0.64887	3.5	0	6.55546	153.623
70	88	7.13889	0.622915	3.5	0	6.55546	153.623
71	88	7.22594	0.59696	3.5	0	6.55546	153.623
72	88	7.313	0.571005	3.5	0	6.55546	153.623
73	88	7.40005	0.54505	3.5	0	6.55546	153.623
74	88	7.48711	0.519096	3.5	0	6.55546	153.623
75	88	7.57416	0.493141	3.5	0	6.55546	153.623
76	88	7.66122	0.467186	3.5	0	6.55546	153.623
77	88	7.74827	0.441231	3.5	0	6.55546	153.623
78	88	7.83533	0.415277	3.5	0	6.55546	153.623
79	88	7.92238	0.389322	3.5	0	6.55546	153.623
80	88	8.00944	0.363367	3.5	0	6.55546	153.623
81	88	8.09649	0.337412	3.5	0	6.55546	153.623
82	88	8.18355	0.311457	3.5	0	6.55546	153.623
83	88	8.2706	0.285503	3.5	0	6.55546	153.623
84	88	8.35766	0.259548	3.5	0	6.55546	153.623
85	88	8.44471	0.233593	3.5	0	6.55546	153.623
86	88	8.53177	0.207638	3.5	0	6.55546	153.623
87	88	8.61882	0.181683	3.5	0	6.55546	153.623
88	88	8.70588	0.155729	3.5	0	6.55546	153.623
89	88	8.79293	0.129774	3.5	0	6.55546	153.623
90	88	8.87999	0.103819	3.5	0	6.55546	153.623
91	88	8.96704	0.0778644	3.5	0	6.55546	153.623
92	88	9.0541	0.0519096	3.5	0	6.55546	153.623
93	88	9.14115	0.0259548	3.5	0	6.55546	153.623
94	88	9.22821	0	3.5	0	6.55546	153.623

0	89	2.72457	1.74496	2.50395	13.7278	29.0846	235.142
1	89	2.73405	1.74333	2.50689	13.6893	28.9521	234.836
2	89	2.74937	1.74067	2.51168	13.6261	28.7373	234.337
3	89	2.75658	1.73942	2.51429	13.5879	28.6208	234.065
4	89	2.76182	1.73851	2.51636	13.5563	28.529	233.85
5	89	2.77055	1.73699	2.51932	13.5148	28.398	233.543
6	89	2.78166	1.73506	2.52265	13.4721	28.2513	233.198
7	89	2.79698	1.73239	2.52716	13.4152	28.0542	232.731
8	89	2.81668	1.72895	2.5329	13.3431	27.8048	232.139
9	89	2.84065	1.72476	2.53982	13.257	27.5077	231.427
10	89	2.86895	1.7198	2.54793	13.1566	27.1635	230.596
11	89	2.90191	1.71401	2.55737	13.0398	26.7687	229.633
12	89	2.94018	1.70726	2.56841	12.9021	26.3144	228.513
13	89	2.98481	1.69936	2.5815	12.7364	25.7859	227.192
14	89	3.03776	1.68995	2.59748	12.5291	25.1555	225.591
15	89	3.10343	1.67818	2.61828	12.2494	24.3589	223.527
16	89	3.20304	1.66009	2.65204	11.7749	23.1216	220.222
17	89	3.31477	1.63943	2.6893	11.254	21.8316	216.639
18	89	3.42033	1.61956	2.72308	10.7911	20.7267	213.449
19	89	3.54034	1.59653	2.76175	10.2571	19.5335	209.863
20	89	3.60051	1.5848	2.78068	9.99843	18.976	208.134
21	89	3.66618	1.57187	2.80159	9.71023	18.3796	206.244
22	89	3.72665	1.55984	2.82041	9.45317	17.8594	204.559
23	89	3.80217	1.54463	2.8441	9.12771	17.2268	202.462
24	89	3.86361	1.53211	2.86306	8.86865	16.7375	200.802
25	89	3.95051	1.51418	2.88989	8.5009	16.07	198.48
26	89	4.01289	1.50114	2.9089	8.24118	15.6141	196.855
27	89	4.11281	1.47996	2.93922	7.8264	14.915	194.295
28	89	4.17619	1.46635	2.95822	7.56707	14.494	192.712
29	89	4.29102	1.4413	2.99236	7.10068	13.7687	189.906
30	89	4.3555	1.42702	3.01129	6.8425	13.3834	188.373
31	89	4.42029	1.41251	3.03017	6.58477	13.0103	186.857
32	89	4.48712	1.39738	3.04945	6.32197	12.641	185.326
33	89	4.55313	1.38228	3.06833	6.06424	12.2899	183.84
34	89	4.61882	1.36709	3.0869	5.81113	11.9549	182.395
35	89	4.70424	1.34709	3.1108	5.48499	11.5379	180.554
36	89	4.77137	1.33117	3.12932	5.23215	11.2254	179.143
37	89	4.83876	1.31503	3.14771	4.9811	10.9242	177.756
38	89	4.94487	1.28926	3.17617	4.592	10.4748	175.635
39	89	5.01371	1.27231	3.19433	4.34346	10.1985	174.299
40	89	5.08268	1.25515	3.21225	4.09789	9.93347	172.993
41	89	5.21285	1.22228	3.24533	3.64362	9.46357	170.614
42	89	5.28339	1.2042	3.26281	3.40284	9.22489	169.373
43	89	5.35437	1.18583	3.28008	3.1643	8.9954	168.159
44	89	5.42545	1.16724	3.29702	2.92985	8.77634	166.978
45	89	5.51191	1.14438	3.31716	2.65003	8.52334	165.588
46	89	5.58448	1.12498	3.33361	2.42046	8.32241	164.464
47	89	5.65731	1.10532	3.34971	2.19503	8.13085	163.373
48	89	5.7304	1.0854	3.36541	1.97407	7.94853	162.318
49	89	5.84586	1.05356	3.38923	1.63665	7.68038	160.734
50	89	5.92016	1.03283	3.40386	1.4277	7.52047	159.771
51	89	5.99465	1.01186	3.41795	1.22517	7.36993	158.85
52	89	6.06913	0.990715	3.43139	1.03049	7.22935	157.979
53	89	6.21582	0.948569	3.45577	0.672845	6.98169	156.413
54	89	6.29015	0.926971	3.46687	0.507471	6.87189	155.706
55	89	6.36424	0.905294	3.47705	0.354272	6.77299	155.063
56	89	6.43679	0.883932	3.48585	0.220123	6.68864	154.509
57	89	6.50797	0.862861	3.49327	0.105591	6.61848	154.044
58	89	6.60158	0.835018	3.49999	0.000235578	6.5556	153.624
59	89	6.61656	0.830553	3.5	0	6.55546	153.623
60	89	6.70361	0.804598	3.5	0	6.55546	153.623
61	89	6.79067	0.778644	3.5	0	6.55546	153.623
62	89	6.87772	0.752689	3.5	0	6.55546	153.623
63	89	6.96478	0.726734	3.5	0	6.55546	153.623
64	89	7.05183	0.700779	3.5	0	6.55546	153.623
65	89	7.13889	0.674824	3.5	0	6.55546	153.623
66	89	7.22594	0.64887	3.5	0	6.55546	153.623
67	89	7.313	0.622915	3.5	0	6.55546	153.623
68	89	7.40005	0.59696	3.5	0	6.55546	153.623
69	89	7.48711	0.571005	3.5	0	6.55546	153.623
70	89	7.57416	0.54505	3.5	0	6.55546	153.623
71	89	7.66122	0.519096	3.5	0	6.55546	153.623
72	89	7.74827	0.493141	3.5	0	6.55546	153.623
73	89	7.83533	0.467186	3.5	0	6.55546	153.623
74	89	7.92238	0.441231	3.5	0	6.55546	153.623
75	89	8.00944	0.415277	3.5	0	6.55546	153.623
76	89	8.09649	0.389322	3.5	0	6.55546	153.623
77	89	8.18355	0.363367	3.5	0	6.55546	153.623
78	89	8.2706	0.337412	3.5	0	6.55546	153.623
79	89	8.35766	0.311457	3.5	0	6.55546	153.623
80	89	8.44471	0.285503	3.5	0	6.55546	153.623
81	89	8.53177	0.259548	3.5	0	6.55546	153.623
82	89	8.61882	0.233593	3.5	0	6.55546	153.623
83	89	8.70588	0.207638	3.5	0	6.55546	153.623
84	89	8.79293	0.181683	3.5	0	6.55546	153.623
85	89	8.87999	0.155729	3.5	0	6.55546	153.623
86	89	8.96704	0.129774	3.5	0	6.55546	153.623
87	89	9.0541	0.103819	3.5	0	6.55546	153.623
88	89	9.14115	0.0778644	3.5	0	6.55546	153.623
89	89	9.22821	0.0519096	3.5	0	6.55546	153.623
90	89	9.31526	0.0259548	3.5	0	6.55546	153.623
91	89	9.40232	0	3.5	0	6.55546	153.623

0	90	2.83021	1.77048	2.52886	13.4269	27.9801	232.556
1	90	2.84473	1.76795	2.53307	13.3733	27.7974	232.121
2	90	2.86461	1.76448	2.5388	13.301	27.5514	231.532
3	90	2.88881	1.76026	2.54569	13.2147	27.2581	230.825
4	90	2.91738	1.75526	2.55377	13.114	26.9185	230
5	90	2.95064	1.74942	2.56317	12.9968	26.5288	229.044
