i	j	x	r	mach	theta	press	temp
30	17	0.391537	0.643042	1.31707	4.1372	176.302	393.486
31	17	0.408192	0.626312	1.32378	4.06657	174.688	392.454
32	17	0.425114	0.609472	1.33064	3.99256	173.048	391.398
33	17	0.442289	0.592536	1.33767	3.91475	171.381	390.316
34	17	0.459706	0.57552	1.34488	3.83261	169.683	389.207
35	17	0.477351	0.558437	1.35229	3.74553	167.952	388.069
36	17	0.495211	0.541301	1.3599	3.65276	166.186	386.899
37	17	0.507582	0.529521	1.36475	3.60023	165.071	386.155
38	17	0.525641	0.51245	1.37269	3.49787	163.254	384.936
39	17	0.538192	0.500672	1.37779	3.43777	162.093	384.152
40	17	0.550773	0.488933	1.38301	3.37434	160.914	383.351
41	17	0.563152	0.477445	1.38683	3.34977	160.056	382.766
42	17	0.575226	0.466292	1.38989	3.3458	159.369	382.296
43	17	0.58723	0.455254	1.39316	3.33691	158.639	381.795
44	17	0.599236	0.444264	1.3967	3.32158	157.853	381.253
45	17	0.611161	0.433399	1.40007	3.31152	157.105	380.736
46	17	0.62318	0.422501	1.40389	3.29058	156.261	380.151
47	17	0.635156	0.411694	1.40761	3.27346	155.443	379.581
48	17	0.647166	0.400908	1.41154	3.25206	154.584	378.981
49	17	0.659261	0.390099	1.41584	3.22136	153.646	378.323
50	17	0.671211	0.379473	1.41966	3.20493	152.818	377.739
51	17	0.681011	0.370798	1.42374	3.1647	151.937	377.115
52	17	0.693067	0.360176	1.42806	3.13643	151.009	376.455
53	17	0.702795	0.351644	1.43183	3.10621	150.202	375.88
54	17	0.712679	0.343012	1.4362	3.06012	149.27	375.212
55	17	0.722455	0.334511	1.44017	3.02528	148.428	374.606
56	17	0.732144	0.32612	1.44403	2.99376	147.614	374.018
57	17	0.741943	0.31767	1.44845	2.94721	146.685	373.344
58	17	0.751717	0.309276	1.45295	2.89873	145.746	372.659
59	17	0.761236	0.301135	1.45655	2.87491	144.997	372.111
60	17	0.770837	0.292957	1.46083	2.83259	144.11	371.459
61	17	0.779444	0.285654	1.4652	2.77948	143.21	370.795
62	17	0.787952	0.278462	1.46938	2.73101	142.352	370.159
63	17	0.796218	0.2715	1.47279	2.70352	141.656	369.641
64	17	0.805432	0.263767	1.47702	2.66111	140.797	368.999
65	17	0.813206	0.257266	1.48117	2.60853	139.957	368.369
66	17	0.821329	0.250496	1.48548	2.55429	139.09	367.715
67	17	0.829167	0.243986	1.489	2.52117	138.386	367.182
68	17	0.836435	0.237967	1.49241	2.48672	137.706	366.666
69	17	0.843623	0.232033	1.49618	2.44098	136.956	366.095
70	17	0.850665	0.226237	1.50007	2.39082	136.189	365.507
71	17	0.857519	0.220611	1.50392	2.33969	135.43	364.924
72	17	0.864145	0.215188	1.50762	2.29116	134.706	364.366
73	17	0.870382	0.210096	1.5103	2.26945	134.183	363.961
74	17	0.876463	0.205144	1.51346	2.23233	133.568	363.484
75	17	0.882154	0.20052	1.51674	2.18833	132.932	362.989
76	17	0.88757	0.19613	1.52	2.14213	132.303	362.497
77	17	0.889457	0.194603	1.52238	2.08914	131.845	362.138
78	17	0.890509	0.193752	1.52452	2.03566	131.436	361.817
79	17	0.893145	0.191622	1.52692	1.98769	130.976	361.454
80	17	0.89731	0.188261	1.52894	1.96462	130.591	361.151
81	17	0.903195	0.18352	1.53151	1.94068	130.103	360.764
82	17	0.91085	0.177368	1.53466	1.91605	129.506	360.291
83	17	0.920301	0.169797	1.53826	1.89616	128.826	359.749
84	17	0.931559	0.160812	1.54229	1.88393	128.068	359.143
85	17	0.944678	0.150389	1.54685	1.88045	127.216	358.459
86	17	0.959766	0.138469	1.55219	1.88455	126.225	357.658
87	17	0.976929	0.125002	1.55881	1.89042	125.006	356.668
88	17	0.996338	0.109901	1.56773	1.87969	123.376	355.333
89	17	1.01826	0.0930252	1.5817	1.78503	120.862	353.249
90	17	1.0461	0.0718654	1.61112	1.32742	115.711	348.881
91	17	1.07738	0.0484132	1.64341	0.792137	110.278	344.12
92	17	1.10916	0.0248883	1.66813	0.495929	106.271	340.501
93	17	1.14321	0	1.70217	0	100.966	335.555

0	18	0.0725912	1.00264	1.25257	4.16283	192.367	403.414
1	18	0.0750602	0.999815	1.2511	4.21399	192.746	403.64
2	18	0.0802715	0.993845	1.24841	4.31154	193.438	404.054
3	18	0.0858468	0.987444	1.24597	4.40512	194.067	404.429
4	18	0.0917997	0.980597	1.24383	4.4939	194.622	404.759
5	18	0.0981436	0.973291	1.24202	4.57707	195.091	405.037
6	18	0.104892	0.965513	1.24058	4.65392	195.464	405.259
7	18	0.112058	0.957253	1.23954	4.72378	195.734	405.418
8	18	0.119654	0.948501	1.23893	4.78609	195.892	405.512
9	18	0.127691	0.939252	1.23878	4.84036	195.931	405.535
10	18	0.136179	0.929503	1.23911	4.88619	195.846	405.485
11	18	0.145126	0.919256	1.23992	4.9233	195.635	405.36
12	18	0.154537	0.908514	1.24123	4.95155	195.296	405.159
13	18	0.164416	0.897287	1.24303	4.97092	194.83	404.882
14	18	0.174762	0.885588	1.24531	4.98155	194.24	404.532
15	18	0.185574	0.873431	1.24805	4.98372	193.531	404.109
16	18	0.196847	0.860835	1.25124	4.97783	192.71	403.619
17	18	0.208574	0.847822	1.25485	4.96436	191.785	403.064
18	18	0.220748	0.834414	1.25884	4.94389	190.764	402.45
19	18	0.233359	0.820633	1.26318	4.91705	189.658	401.782
20	18	0.246395	0.806504	1.26784	4.88447	188.475	401.064
21	18	0.259846	0.79205	1.27279	4.84676	187.225	400.302
22	18	0.273698	0.777294	1.278	4.80451	185.916	399.501
23	18	0.287938	0.762259	1.28344	4.75825	184.556	398.664
24	18	0.302554	0.746967	1.28908	4.70845	183.152	397.795
25	18	0.317532	0.731439	1.29491	4.65548	181.709	396.897
26	18	0.332859	0.715695	1.30092	4.59962	180.232	395.972
27	18	0.348522	0.699754	1.30708	4.54107	178.725	395.024
28	18	0.364508	0.683635	1.3134	4.4799	177.19	394.052
29	18	0.380802	0.667354	1.31986	4.41611	175.63	393.057
30	18	0.397394	0.65093	1.32647	4.34955	174.043	392.039
31	18	0.41427	0.634377	1.33324	4.28002	172.431	390.998
32	18	0.431416	0.617712	1.34016	4.20718	170.793	389.933
33	18	0.448821	0.60095	1.34726	4.13063	169.126	388.842
34	18	0.466473	0.584103	1.35454	4.04984	167.429	387.723
35	18	0.484357	0.567188	1.36201	3.96422	165.7	386.575
36	18	0.502462	0.550217	1.3697	3.87303	163.935	385.394
37	18	0.514998	0.538552	1.3746	3.82151	162.818	384.642
38	18	0.533309	0.521638	1.38262	3.72094	161.003	383.412
39	18	0.546032	0.509971	1.38778	3.66201	159.841	382.619
40	18	0.558786	0.498342	1.39306	3.59983	158.661	381.81
41	18	0.571321	0.486973	1.39696	3.57607	157.794	381.213
42	18	0.583541	0.475943	1.40011	3.57264	157.096	380.73
43	18	0.595691	0.465025	1.40347	3.56432	156.355	380.216
44	18	0.607848	0.454152	1.40709	3.5496	155.559	379.662
45	18	0.619922	0.443404	1.41055	3.54006	154.799	379.132
46	18	0.632096	0.432618	1.41446	3.51974	153.947	378.534
47	18	0.644225	0.421924	1.41827	3.50316	153.119	377.951
48	18	0.656392	0.411249	1.42228	3.48233	152.25	377.337
49	18	0.668651	0.400547	1.42668	3.4523	151.304	376.666
50	18	0.680757	0.390031	1.43059	3.43629	150.465	376.068
51	18	0.690696	0.381436	1.43474	3.3968	149.58	375.434
52	18	0.702916	0.370919	1.43916	3.36908	148.643	374.761
53	18	0.71278	0.362468	1.443	3.33939	147.83	374.174
54	18	0.722811	0.353912	1.44745	3.29411	146.895	373.496
55	18	0.732726	0.345489	1.4515	3.25986	146.047	372.879
56	18	0.742554	0.337176	1.45544	3.22885	145.227	372.279
57	18	0.752499	0.328798	1.45994	3.18309	144.294	371.595
58	18	0.762421	0.320475	1.46451	3.13542	143.351	370.9
59	18	0.772074	0.312412	1.4682	3.11192	142.594	370.339
60	18	0.781819	0.304304	1.47257	3.07025	141.702	369.675
61	18	0.790563	0.297058	1.477	3.01805	140.801	369.002
62	18	0.799205	0.289923	1.48126	2.9704	139.941	368.357
63	18	0.807592	0.283024	1.48475	2.94326	139.237	367.827
64	18	0.816947	0.275355	1.48907	2.90147	138.372	367.172
65	18	0.824849	0.268901	1.49328	2.84981	137.533	366.534
66	18	0.833105	0.262182	1.49766	2.79653	136.664	365.871
67	18	0.841063	0.255726	1.50126	2.76386	135.953	365.327
68	18	0.848446	0.249756	1.50474	2.7299	135.269	364.8
69	18	0.855752	0.243866	1.50858	2.68495	134.517	364.22
70	18	0.862912	0.23811	1.51253	2.63572	133.748	363.624
71	18	0.869884	0.232523	1.51645	2.58557	132.989	363.033
72	18	0.876623	0.227136	1.52021	2.53798	132.264	362.466
73	18	0.882956	0.222088	1.52296	2.51646	131.734	362.051
74	18	0.889137	0.217173	1.52619	2.47998	131.115	361.564
75	18	0.894928	0.212579	1.52953	2.43686	130.479	361.062
76	18	0.900441	0.208216	1.53284	2.39166	129.85	360.564
77	18	0.90238	0.206683	1.53521	2.3402	129.402	360.208
78	18	0.903474	0.205819	1.5373	2.28836	129.006	359.893
79	18	0.90617	0.203693	1.53972	2.24179	128.552	359.531
80	18	0.910403	0.200357	1.54178	2.21927	128.164	359.22
81	18	0.91638	0.195655	1.54444	2.1958	127.667	358.822
82	18	0.924152	0.189557	1.54771	2.17151	127.057	358.331
83	18	0.933743	0.182056	1.55148	2.15153	126.358	357.766
84	18	0.945164	0.173158	1.55573	2.13841	125.572	357.129
85	18	0.958472	0.16284	1.56056	2.13281	124.683	356.405
86	18	0.973776	0.151041	1.56625	2.13286	123.646	355.556
87	18	0.99119	0.137707	1.57327	2.13175	122.374	354.507
88	18	1.0109	0.122743	1.58266	2.11	120.691	353.107
89	18	1.03322	0.105975	1.59703	2.00149	118.154	350.97
90	18	1.06174	0.0848023	1.62628	1.54558	113.132	346.641
91	18	1.09379	0.0613224	1.6583	1.02269	107.848	341.937
92	18	1.12621	0.0378507	1.6835	0.70241	103.846	338.261
93	18	1.16104	0.012903	1.71529	0.167644	98.9855	333.661
94	18	1.17917	0	1.72677	0	97.2803	332.008

0	19	0.0771036	1.00298	1.2595	4.4221	190.596	402.349
1	19	0.0823585	0.997107	1.25686	4.5197	191.269	402.754
2	19	0.0879824	0.990812	1.25448	4.61334	191.879	403.121
3	19	0.0939888	0.984079	1.25239	4.70217	192.415	403.442
4	19	0.100392	0.976894	1.25063	4.78541	192.867	403.713
5	19	0.107205	0.969244	1.24924	4.86233	193.224	403.926
6	19	0.114442	0.961119	1.24826	4.93227	193.478	404.078
7	19	0.122116	0.952509	1.2477	4.99468	193.621	404.163
8	19	0.130238	0.943408	1.2476	5.04905	193.647	404.179
9	19	0.138818	0.933814	1.24797	5.09501	193.551	404.121
10	19	0.147865	0.923726	1.24883	5.13227	193.33	403.99
11	19	0.157383	0.91315	1.25018	5.1607	192.983	403.782
12	19	0.167377	0.902093	1.25202	5.18028	192.511	403.499
13	19	0.177846	0.890567	1.25433	5.19116	191.916	403.143
14	19	0.188788	0.878587	1.25712	5.19361	191.203	402.715
15	19	0.200199	0.866172	1.26034	5.18804	190.38	402.219
16	19	0.212072	0.853341	1.26398	5.17493	189.454	401.659
17	19	0.224399	0.840117	1.268	5.15488	188.434	401.04
18	19	0.23717	0.826522	1.27238	5.1285	187.329	400.366
19	19	0.250372	0.81258	1.27707	5.09642	186.148	399.643
20	19	0.263995	0.798313	1.28206	5.05926	184.9	398.876
21	19	0.278026	0.783745	1.2873	5.01762	183.593	398.069
22	19	0.292451	0.768898	1.29278	4.97201	182.236	397.225
23	19	0.307257	0.753794	1.29846	4.92291	180.834	396.35
24	19	0.32243	0.738453	1.30434	4.87068	179.394	395.446
25	19	0.337958	0.722895	1.31039	4.81562	177.92	394.515
26	19	0.353826	0.70714	1.3166	4.75792	176.416	393.559
27	19	0.370021	0.691205	1.32297	4.69765	174.883	392.579
28	19	0.386531	0.675109	1.32948	4.6348	173.324	391.576
29	19	0.403342	0.658866	1.33615	4.56925	171.74	390.55
30	19	0.420442	0.642495	1.34298	4.50079	170.129	389.5
31	19	0.437817	0.626008	1.34997	4.42909	168.492	388.425
32	19	0.455456	0.609422	1.35713	4.35375	166.827	387.324
33	19	0.473346	0.59275	1.36448	4.27426	165.132	386.196
34	19	0.491474	0.576006	1.37203	4.19002	163.404	385.037
35	19	0.509829	0.559203	1.37979	4.10034	161.64	383.845
36	19	0.522533	0.547657	1.38475	4.04978	160.522	383.084
37	19	0.5411	0.530904	1.39285	3.95092	158.708	381.843
38	19	0.553998	0.519351	1.39808	3.8931	157.545	381.041
39	19	0.566929	0.507833	1.40342	3.83208	156.365	380.223
40	19	0.579623	0.496587	1.4074	3.80907	155.49	379.614
41	19	0.591991	0.485681	1.41064	3.80612	154.78	379.118
42	19	0.604292	0.474885	1.41408	3.79829	154.029	378.592
43	19	0.616603	0.464131	1.41779	3.78412	153.224	378.025
44	19	0.628828	0.453501	1.42134	3.77501	152.454	377.481
45	19	0.64116	0.442831	1.42534	3.75524	151.592	376.87
46	19	0.653447	0.432252	1.42924	3.73912	150.755	376.274
47	19	0.665773	0.421689	1.43335	3.71877	149.878	375.648
48	19	0.678198	0.411097	1.43783	3.68931	148.924	374.963
49	19	0.690463	0.400693	1.44184	3.67362	148.075	374.351
50	19	0.700545	0.392179	1.44606	3.63478	147.187	373.708
51	19	0.712932	0.381768	1.45058	3.6075	146.241	373.02
52	19	0.722936	0.3734	1.4545	3.57826	145.423	372.423
53	19	0.733114	0.364921	1.45902	3.53366	144.485	371.735
54	19	0.743172	0.356578	1.46315	3.4999	143.632	371.107
55	19	0.753141	0.348345	1.46717	3.4693	142.806	370.496
56	19	0.763236	0.340041	1.47174	3.42419	141.87	369.801
57	19	0.773309	0.331791	1.47639	3.37721	140.925	369.095
58	19	0.783097	0.323807	1.48017	3.3539	140.16	368.521
59	19	0.79299	0.315771	1.48462	3.31275	139.264	367.847
60	19	0.801873	0.308583	1.48912	3.2613	138.362	367.164
61	19	0.810651	0.301507	1.49344	3.21432	137.5	366.51
62	19	0.819162	0.294671	1.49702	3.1874	136.791	365.968
63	19	0.828661	0.287068	1.50142	3.14607	135.922	365.302
64	19	0.836693	0.280664	1.5057	3.09517	135.082	364.656
65	19	0.845085	0.273995	1.51014	3.04268	134.213	363.984
66	19	0.853165	0.267595	1.51382	3.0103	133.497	363.429
67	19	0.860664	0.261676	1.51738	2.97668	132.809	362.892
68	19	0.86809	0.25583	1.52129	2.93233	132.055	362.303
69	19	0.875372	0.250115	1.5253	2.88382	131.287	361.699
70	19	0.882463	0.244567	1.52928	2.83445	130.527	361.1
71	19	0.889317	0.239219	1.5331	2.78761	129.802	360.526
72	19	0.895747	0.234215	1.53593	2.76611	129.265	360.099
73	19	0.902031	0.229337	1.53922	2.73008	128.645	359.604
74	19	0.907923	0.224774	1.54261	2.68764	128.009	359.096
75	19	0.913535	0.220438	1.54597	2.64322	127.38	358.591
76	19	0.915527	0.218901	1.54832	2.59313	126.943	358.239
77	19	0.916662	0.218026	1.55039	2.54277	126.558	357.928
78	19	0.919418	0.215903	1.55281	2.49741	126.111	357.566
79	19	0.923721	0.212593	1.55493	2.47526	125.719	357.249
80	19	0.929791	0.207932	1.55766	2.45203	125.216	356.839
81	19	0.937683	0.201888	1.56105	2.42778	124.595	356.333
82	19	0.947417	0.194457	1.56497	2.40735	123.879	355.746
83	19	0.959005	0.185645	1.56942	2.393	123.07	355.081
84	19	0.972504	0.17543	1.57451	2.38496	122.151	354.322
85	19	0.988029	0.163749	1.5805	2.38081	121.076	353.428
86	19	1.0057	0.150546	1.5879	2.37301	119.762	352.328
87	19	1.02572	0.135713	1.59769	2.34137	118.039	350.872
88	19	1.04844	0.119051	1.6124	2.22136	115.492	348.692
89	19	1.07766	0.0978719	1.64154	1.76757	110.587	344.395
90	19	1.11048	0.0743743	1.67339	1.25386	105.437	339.734
91	19	1.14356	0.0509557	1.69897	0.921441	101.455	336.018
92	19	1.17921	0.0259967	1.73075	0.428951	96.6948	331.436
93	19	1.19771	0.0131443	1.74419	0.282557	94.744	329.512
94	19	1.21675	0	1.76368	0	91.9779	326.734

0	20	0.0814532	1.00332	1.26654	4.6721	188.804	401.264
1	20	0.084342	1.00017	1.26513	4.7254	189.161	401.481
2	20	0.0900129	0.993978	1.2628	4.8191	189.754	401.84
3	20	0.0960713	0.987353	1.26076	4.90799	190.273	402.154
4	20	0.102531	0.980282	1.25906	4.9913	190.707	402.416
5	20	0.109408	0.972753	1.25772	5.06829	191.049	402.622
6	20	0.116714	0.964756	1.25678	5.13833	191.288	402.766
7	20	0.124463	0.95628	1.25628	5.20083	191.418	402.844
8	20	0.132667	0.947319	1.25622	5.25532	191.432	402.852
9	20	0.141335	0.937871	1.25664	5.3014	191.325	402.788
10	20	0.150478	0.927936	1.25754	5.33882	191.095	402.65
11	20	0.160099	0.917516	1.25893	5.36743	190.74	402.436
12	20	0.170203	0.906621	1.26081	5.38722	190.262	402.147
13	20	0.18079	0.895261	1.26316	5.39834	189.662	401.784
14	20	0.191858	0.88345	1.26598	5.40106	188.947	401.351
15	20	0.203402	0.871207	1.26924	5.3958	188.122	400.849
16	20	0.215415	0.858551	1.27291	5.38305	187.195	400.284
17	20	0.227889	0.845504	1.27697	5.3634	186.174	399.659
18	20	0.240813	0.832087	1.28138	5.33746	185.07	398.981
19	20	0.254176	0.818324	1.28611	5.30586	183.89	398.252
20	20	0.267965	0.804237	1.29113	5.26924	182.644	397.479
21	20	0.282168	0.78985	1.29641	5.22816	181.34	396.666
22	20	0.29677	0.775184	1.30192	5.18318	179.985	395.817
23	20	0.311759	0.760261	1.30765	5.13473	178.586	394.936
24	20	0.327121	0.745101	1.31357	5.08322	177.148	394.025
25	20	0.342842	0.729724	1.31967	5.02891	175.676	393.087
26	20	0.358908	0.714149	1.32593	4.972	174.174	392.123
27	20	0.375306	0.698393	1.33234	4.91257	172.644	391.136
28	20	0.392023	0.682475	1.33892	4.85061	171.087	390.125
29	20	0.409047	0.66641	1.34565	4.78601	169.504	389.09
30	20	0.426363	0.650214	1.35253	4.71854	167.895	388.031
31	20	0.44396	0.633902	1.35959	4.6479	166.259	386.947
32	20	0.461825	0.617488	1.36682	4.57368	164.595	385.837
33	20	0.479945	0.600986	1.37424	4.49539	162.901	384.698
34	20	0.49831	0.584409	1.38186	4.41244	161.174	383.528
35	20	0.516905	0.567771	1.3897	4.32414	159.412	382.326
36	20	0.529773	0.556341	1.39472	4.27446	158.293	381.557
37	20	0.548589	0.539747	1.40289	4.17715	156.481	380.304
38	20	0.561655	0.528305	1.40819	4.12034	155.317	379.494
39	20	0.574758	0.516897	1.41359	4.06039	154.136	378.667
40	20	0.587607	0.50577	1.41765	4.03804	153.254	378.047
41	20	0.600119	0.494985	1.42097	4.0355	152.534	377.538
42	20	0.612566	0.484307	1.42449	4.02809	151.774	377
43	20	0.625026	0.473668	1.42828	4.01439	150.96	376.421
44	20	0.6374	0.463154	1.43193	4.00565	150.181	375.864
45	20	0.649885	0.452595	1.43601	3.98634	149.311	375.241
46	20	0.662324	0.442127	1.44	3.9706	148.465	374.633
47	20	0.674807	0.431675	1.44419	3.95064	147.58	373.993
48	20	0.687392	0.421189	1.44876	3.92167	146.62	373.297
49	20	0.699812	0.410893	1.45287	3.90623	145.762	372.671
50	20	0.710033	0.402459	1.45715	3.86794	144.871	372.019
51	20	0.722582	0.392152	1.46176	3.841	143.918	371.318
52	20	0.732721	0.383864	1.46576	3.81212	143.095	370.71
53	20	0.743044	0.375461	1.47034	3.7681	142.155	370.013
54	20	0.75324	0.367197	1.47455	3.73473	141.298	369.374
55	20	0.763345	0.359041	1.47865	3.70445	140.467	368.752
56	20	0.773585	0.35081	1.4833	3.65987	139.529	368.047
57	20	0.783805	0.342632	1.48802	3.61345	138.582	367.331
58	20	0.793726	0.334724	1.49188	3.59025	137.81	366.746
59	20	0.803762	0.326758	1.49641	3.5495	136.911	366.06
60	20	0.81278	0.319628	1.50098	3.49867	136.009	365.37
61	20	0.82169	0.31261	1.50537	3.45223	135.146	364.706
62	20	0.830321	0.305836	1.50902	3.42543	134.432	364.154
63	20	0.83996	0.298298	1.5135	3.38444	133.559	363.477
64	20	0.848118	0.291942	1.51784	3.33415	132.72	362.823
65	20	0.856642	0.285323	1.52235	3.28228	131.851	362.143
66	20	0.864841	0.278978	1.52611	3.25008	131.131	361.577
67	20	0.872452	0.273107	1.52973	3.21667	130.44	361.031
68	20	0.879996	0.267306	1.53371	3.17278	129.686	360.434
69	20	0.887395	0.261632	1.53777	3.12484	128.918	359.822
70	20	0.894601	0.256123	1.54181	3.07607	128.159	359.216
71	20	0.901567	0.250812	1.54569	3.02978	127.434	358.634
72	20	0.908091	0.245852	1.54859	3.00823	126.892	358.198
73	20	0.914475	0.241009	1.55195	2.9725	126.27	357.695
74	20	0.920465	0.236477	1.55539	2.93056	125.635	357.18
75	20	0.926172	0.232169	1.55879	2.88675	125.008	356.67
76	20	0.928215	0.230629	1.56113	2.83783	124.579	356.32
77	20	0.92939	0.229744	1.56318	2.78875	124.205	356.014
78	20	0.932204	0.227626	1.5656	2.74442	123.763	355.652
79	20	0.936574	0.224341	1.56777	2.7225	123.37	355.328
80	20	0.942736	0.219718	1.57058	2.69935	122.861	354.909
81	20	0.950743	0.213726	1.57407	2.67496	122.231	354.388
82	20	0.960617	0.206362	1.57813	2.65392	121.501	353.782
83	20	0.972367	0.197634	1.58276	2.63823	120.674	353.092
84	20	0.986053	0.187517	1.58807	2.62778	119.73	352.301
85	20	1.00179	0.175948	1.59434	2.61971	118.626	351.37
86	20	1.01972	0.162868	1.60205	2.60597	117.279	350.225
87	20	1.04004	0.148159	1.61219	2.56598	115.528	348.723
88	20	1.06315	0.131597	1.62719	2.43687	112.978	346.507
89	20	1.09304	0.110422	1.65628	1.98549	108.177	342.234
90	20	1.1266	0.0869192	1.68804	1.47908	103.139	337.603
91	20	1.16034	0.063556	1.71395	1.13969	99.1849	333.852
92	20	1.19676	0.0385962	1.74571	0.657383	94.526	329.295
93	20	1.21562	0.0257725	1.75969	0.48256	92.5391	327.302
94	20	1.23509	0.0125917	1.77766	0.179029	90.0393	324.751
95	20	1.25375	0	1.79005	0	88.353	323.002

0	21	0.0866942	1.00377	1.27503	4.97346	186.66	399.957
1	21	0.0924206	0.997688	1.27276	5.06722	187.232	400.307
2	21	0.0985403	0.991188	1.27078	5.15618	187.731	400.612
3	21	0.105068	0.984249	1.26914	5.23957	188.147	400.865
4	21	0.112018	0.97686	1.26786	5.31665	188.471	401.062
5	21	0.119405	0.96901	1.26698	5.38678	188.693	401.197
6	21	0.127243	0.960689	1.26653	5.4494	188.808	401.267
7	21	0.135542	0.951891	1.26653	5.50402	188.808	401.267
8	21	0.144316	0.942613	1.26699	5.55026	188.689	401.194
9	21	0.153571	0.932853	1.26795	5.58786	188.448	401.048
10	21	0.163313	0.922616	1.26938	5.61667	188.085	400.827
11	21	0.173547	0.911908	1.27131	5.63671	187.599	400.531
12	21	0.184273	0.90074	1.27371	5.64811	186.994	400.161
13	21	0.195488	0.889126	1.27657	5.65116	186.275	399.721
14	21	0.207188	0.877084	1.27987	5.64626	185.447	399.213
15	21	0.219366	0.864631	1.28358	5.63392	184.519	398.641
16	21	0.232012	0.85179	1.28768	5.61473	183.499	398.01
17	21	0.245117	0.838581	1.29213	5.58929	182.395	397.325
18	21	0.258668	0.825028	1.29691	5.55826	181.217	396.59
19	21	0.272653	0.811153	1.30197	5.52224	179.973	395.81
20	21	0.287058	0.796978	1.3073	5.48182	178.671	394.99
21	21	0.30187	0.782524	1.31287	5.43754	177.319	394.133
22	21	0.317075	0.767814	1.31864	5.38986	175.923	393.244
23	21	0.332659	0.752867	1.32462	5.33915	174.488	392.325
24	21	0.348608	0.737703	1.33077	5.28569	173.018	391.378
25	21	0.364908	0.722341	1.33709	5.22968	171.519	390.406
26	21	0.381545	0.706797	1.34357	5.17121	169.991	389.409
27	21	0.398507	0.69109	1.35021	5.11025	168.436	388.388
28	21	0.415781	0.675235	1.35701	5.04671	166.855	387.343
29	21	0.433353	0.659247	1.36398	4.98036	165.248	386.273
30	21	0.451212	0.643141	1.37111	4.91089	163.614	385.178
31	21	0.469344	0.626932	1.37842	4.83793	161.951	384.056
32	21	0.487739	0.610632	1.38592	4.76097	160.259	382.905
33	21	0.506382	0.594255	1.39363	4.67944	158.534	381.723
34	21	0.525264	0.577813	1.40157	4.59268	156.774	380.507
35	21	0.538325	0.56652	1.40665	4.54396	155.654	379.728
36	21	0.557435	0.550116	1.41493	4.44837	153.845	378.462
37	21	0.570702	0.538807	1.4203	4.39266	152.68	377.641
38	21	0.584008	0.52753	1.42578	4.33387	151.498	376.804
39	21	0.597041	0.516543	1.42992	4.31222	150.609	376.171
40	21	0.609724	0.505902	1.43335	4.31009	149.878	375.648
41	21	0.622345	0.495363	1.43697	4.30311	149.107	375.095
42	21	0.634982	0.48486	1.44086	4.28987	148.284	374.502
43	21	0.64753	0.474482	1.4446	4.28148	147.494	373.931
44	21	0.660198	0.464056	1.44878	4.26263	146.617	373.294
45	21	0.672818	0.45372	1.45287	4.24725	145.761	372.671
46	21	0.685486	0.443398	1.45717	4.22767	144.868	372.017
47	21	0.698263	0.433038	1.46184	4.19916	143.901	371.306
48	21	0.710866	0.422871	1.46606	4.18392	143.034	370.665
49	21	0.721251	0.414531	1.47042	4.14618	142.14	370.001
50	21	0.733993	0.404348	1.47514	4.11954	141.179	369.285
51	21	0.744292	0.396156	1.47922	4.09098	140.352	368.666
52	21	0.754786	0.387843	1.48389	4.04754	139.41	367.957
53	21	0.765147	0.379672	1.48818	4.01453	138.549	367.307
54	21	0.775414	0.371608	1.49237	3.9845	137.713	366.672
55	21	0.785826	0.363464	1.4971	3.94044	136.774	365.955
56	21	0.796219	0.355371	1.50191	3.89454	135.825	365.228
57	21	0.806298	0.347554	1.50588	3.87137	135.047	364.629
58	21	0.816503	0.339672	1.51049	3.83096	134.144	363.931
59	21	0.825682	0.332611	1.51513	3.78074	133.243	363.231
60	21	0.834749	0.325661	1.5196	3.73479	132.38	362.557
61	21	0.843522	0.318961	1.52335	3.70804	131.661	361.993
62	21	0.853327	0.3115	1.52792	3.6673	130.785	361.304
63	21	0.861635	0.305202	1.53233	3.61757	129.947	360.641
64	21	0.870315	0.298643	1.53692	3.56627	129.079	359.951
65	21	0.878656	0.292363	1.54076	3.53416	128.356	359.373
66	21	0.886399	0.286551	1.54447	3.50088	127.662	358.817
67	21	0.894082	0.280802	1.54851	3.45738	126.908	358.21
68	21	0.90162	0.275177	1.55265	3.40994	126.141	357.59
69	21	0.908963	0.269715	1.55675	3.36171	125.383	356.976
70	21	0.916062	0.264449	1.56069	3.31593	124.659	356.386
71	21	0.922697	0.259539	1.56368	3.29419	124.113	355.939
72	21	0.9292	0.254741	1.5671	3.25868	123.49	355.427
73	21	0.935306	0.250245	1.5706	3.21718	122.856	354.905
74	21	0.941126	0.24597	1.57406	3.1739	122.231	354.388
75	21	0.943229	0.244428	1.57639	3.12621	121.812	354.041
76	21	0.94445	0.243533	1.57842	3.0785	121.449	353.739
77	21	0.947334	0.241421	1.58084	3.0352	121.015	353.377
78	21	0.951783	0.238166	1.58306	3.01343	120.619	353.047
79	21	0.958053	0.233589	1.58596	2.99022	120.105	352.616
80	21	0.966198	0.227658	1.58956	2.96548	119.467	352.08
81	21	0.976237	0.220373	1.59377	2.94354	118.725	351.453
82	21	0.988181	0.211741	1.5986	2.92611	117.879	350.736
83	21	1.00209	0.201738	1.60416	2.91277	116.912	349.912
84	21	1.01809	0.190299	1.61072	2.90023	115.78	348.94
85	21	1.03631	0.17736	1.61877	2.87998	114.404	347.75
