i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
37	136	12.4492	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
38	136	12.5363	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
39	136	12.6234	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
40	136	12.7104	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
41	136	12.7975	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
42	136	12.8845	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
43	136	12.9716	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
44	136	13.0586	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
45	136	13.1457	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
46	136	13.2327	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
47	136	13.3198	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
48	136	13.4068	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
49	136	13.4939	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
50	136	13.581	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
51	136	13.668	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
52	136	13.7551	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
53	136	13.8421	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
54	136	13.9292	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
55	136	14.0162	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
56	136	14.1033	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
57	136	14.1903	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
58	136	14.2774	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
59	136	14.3644	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
60	136	14.4515	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
61	136	14.5386	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
62	136	14.6256	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
63	136	14.7127	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
64	136	14.7997	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
65	136	14.8868	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
66	136	14.9738	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
67	136	15.0609	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
68	136	15.1479	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
69	136	15.235	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
70	136	15.3221	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
71	136	15.4091	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
72	136	15.4962	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
73	136	15.5832	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
74	136	15.6703	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
75	136	15.7573	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
76	136	15.8444	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
77	136	15.9314	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
78	136	16.0185	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
79	136	16.1055	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
80	136	16.1926	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
81	136	16.2797	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
82	136	16.3667	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
83	136	16.4538	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
84	136	16.5408	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
85	136	16.6279	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
86	136	16.7149	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
87	136	16.802	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
88	136	16.889	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
89	136	16.9761	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
90	136	17.0632	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
91	136	17.1502	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
92	136	17.2373	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
93	136	17.3243	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
94	136	17.4114	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
95	136	17.4984	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
96	136	17.5855	0	3.5	0	0.721101	153.623	0.000393792	0

0	137	9.16842	2.54168	3.352	2.22617	0.891439	163.219	0.000458194	3.95979
1	137	9.1917	2.5354	3.35492	2.18339	0.887688	163.022	0.000456816	3.93524
2	137	9.31759	2.50112	3.37028	1.95757	0.868217	161.992	0.000449636	3.80459
3	137	9.42259	2.47228	3.38272	1.77428	0.852796	161.165	0.000443917	3.69876
4	137	9.52733	2.44328	3.39476	1.59619	0.838138	160.369	0.000438453	3.59593
5	137	9.63174	2.41414	3.40641	1.42356	0.824233	159.604	0.000433245	3.49605
6	137	9.79504	2.36814	3.42383	1.16398	0.803884	158.468	0.000425578	3.34486
7	137	9.89898	2.33859	3.43439	1.0059	0.791821	157.785	0.000421006	3.25171
8	137	10.0022	2.30905	3.44443	0.854787	0.780524	157.138	0.000416707	3.16149
9	137	10.1042	2.27967	3.4539	0.711669	0.770036	156.532	0.0004127	3.07443
10	137	10.3013	2.22239	3.47075	0.454876	0.751741	155.461	0.000405672	2.91194
11	137	10.3988	2.19383	3.47828	0.339165	0.743722	154.985	0.000402577	2.83421
12	137	10.4942	2.16573	3.48508	0.23399	0.736562	154.557	0.000399804	2.75973
13	137	10.5853	2.13879	3.49088	0.143648	0.730511	154.193	0.000397456	2.69001
14	137	10.6722	2.11299	3.49569	0.068083	0.725526	153.892	0.000395517	2.62474
15	137	10.7802	2.08086	3.49999	0.000149402	0.72111	153.624	0.000393795	2.5452
16	137	10.7952	2.07638	3.5	0	0.721101	153.623	0.000393792	2.53426
17	137	10.8823	2.05043	3.5	0	0.721101	153.623	0.000393792	2.4713
18	137	10.9693	2.02447	3.5	0	0.721101	153.623	0.000393792	2.40913
19	137	11.0564	1.99852	3.5	0	0.721101	153.623	0.000393792	2.34776
20	137	11.1434	1.97256	3.5	0	0.721101	153.623	0.000393792	2.28717
21	137	11.2305	1.94661	3.5	0	0.721101	153.623	0.000393792	2.22738
22	137	11.3175	1.92065	3.5	0	0.721101	153.623	0.000393792	2.16838
23	137	11.4046	1.8947	3.5	0	0.721101	153.623	0.000393792	2.11017
24	137	11.4916	1.86874	3.5	0	0.721101	153.623	0.000393792	2.05275
25	137	11.5787	1.84279	3.5	0	0.721101	153.623	0.000393792	1.99613
26	137	11.6657	1.81683	3.5	0	0.721101	153.623	0.000393792	1.9403
27	137	11.7528	1.79088	3.5	0	0.721101	153.623	0.000393792	1.88525
28	137	11.8399	1.76493	3.5	0	0.721101	153.623	0.000393792	1.83101
29	137	11.9269	1.73897	3.5	0	0.721101	153.623	0.000393792	1.77755
30	137	12.014	1.71302	3.5	0	0.721101	153.623	0.000393792	1.72488
31	137	12.101	1.68706	3.5	0	0.721101	153.623	0.000393792	1.67301
32	137	12.1881	1.66111	3.5	0	0.721101	153.623	0.000393792	1.62193
33	137	12.2751	1.63515	3.5	0	0.721101	153.623	0.000393792	1.57164
34	137	12.3622	1.6092	3.5	0	0.721101	153.623	0.000393792	1.52214
35	137	12.4492	1.58324	3.5	0	0.721101	153.623	0.000393792	1.47344
36	137	12.5363	1.55729	3.5	0	0.721101	153.623	0.000393792	1.42552
37	137	12.6234	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
38	137	12.7104	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
39	137	12.7975	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
40	137	12.8845	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
41	137	12.9716	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
42	137	13.0586	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
43	137	13.1457	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
44	137	13.2327	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
45	137	13.3198	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
46	137	13.4068	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
47	137	13.4939	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
48	137	13.581	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
49	137	13.668	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
50	137	13.7551	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
51	137	13.8421	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
52	137	13.9292	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
53	137	14.0162	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
54	137	14.1033	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
55	137	14.1903	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
56	137	14.2774	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
57	137	14.3644	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
58	137	14.4515	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
59	137	14.5386	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
60	137	14.6256	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
61	137	14.7127	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
62	137	14.7997	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
63	137	14.8868	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
64	137	14.9738	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
65	137	15.0609	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
66	137	15.1479	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
67	137	15.235	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
68	137	15.3221	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
69	137	15.4091	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
70	137	15.4962	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
71	137	15.5832	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
72	137	15.6703	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
73	137	15.7573	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
74	137	15.8444	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
75	137	15.9314	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
76	137	16.0185	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
77	137	16.1055	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
78	137	16.1926	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
79	137	16.2797	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
80	137	16.3667	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
81	137	16.4538	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
82	137	16.5408	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
83	137	16.6279	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
84	137	16.7149	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
85	137	16.802	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
86	137	16.889	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
87	137	16.9761	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
88	137	17.0632	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
89	137	17.1502	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
90	137	17.2373	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
91	137	17.3243	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
92	137	17.4114	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
93	137	17.4984	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
94	137	17.5855	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
95	137	17.6725	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
96	137	17.7596	0	3.5	0	0.721101	153.623	0.000393792	0

0	138	9.32948	2.54772	3.36266	2.07017	0.877821	162.502	0.000453183	3.95979
1	138	9.39786	2.5291	3.37092	1.94867	0.867418	161.95	0.000449341	3.88876
2	138	9.50347	2.50007	3.3833	1.76605	0.852076	161.126	0.000443649	3.7812
3	138	9.60881	2.47089	3.3953	1.58863	0.837493	160.333	0.000438212	3.67668
4	138	9.7138	2.44158	3.40689	1.41669	0.82366	159.572	0.00043303	3.57516
5	138	9.878	2.39532	3.42423	1.15818	0.803419	158.442	0.000425402	3.42149
6	138	9.98247	2.36561	3.43474	1.00077	0.79142	157.762	0.000420854	3.32682
7	138	10.0862	2.33592	3.44474	0.850337	0.780184	157.119	0.000416578	3.23513
8	138	10.1887	2.30638	3.45416	0.707884	0.769754	156.516	0.000412592	3.14665
9	138	10.3867	2.24884	3.47092	0.452354	0.751561	155.45	0.000405603	2.98152
10	138	10.4846	2.22015	3.47841	0.337244	0.743588	154.977	0.000402525	2.90255
11	138	10.5804	2.19194	3.48516	0.232636	0.736469	154.552	0.000399769	2.82688
12	138	10.6719	2.1649	3.49093	0.1428	0.730454	154.19	0.000397433	2.75607
13	138	10.759	2.13902	3.49572	0.0676732	0.725499	153.89	0.000395506	2.68979
14	138	10.8672	2.10681	3.49999	0.00014848	0.72111	153.624	0.000393795	2.60909
15	138	10.8823	2.10234	3.5	0	0.721101	153.623	0.000393792	2.59802
16	138	10.9693	2.07638	3.5	0	0.721101	153.623	0.000393792	2.53426
17	138	11.0564	2.05043	3.5	0	0.721101	153.623	0.000393792	2.4713
18	138	11.1434	2.02447	3.5	0	0.721101	153.623	0.000393792	2.40913
19	138	11.2305	1.99852	3.5	0	0.721101	153.623	0.000393792	2.34776
20	138	11.3175	1.97256	3.5	0	0.721101	153.623	0.000393792	2.28717
21	138	11.4046	1.94661	3.5	0	0.721101	153.623	0.000393792	2.22738
22	138	11.4916	1.92065	3.5	0	0.721101	153.623	0.000393792	2.16838
23	138	11.5787	1.8947	3.5	0	0.721101	153.623	0.000393792	2.11017
24	138	11.6657	1.86874	3.5	0	0.721101	153.623	0.000393792	2.05275
25	138	11.7528	1.84279	3.5	0	0.721101	153.623	0.000393792	1.99613
26	138	11.8399	1.81683	3.5	0	0.721101	153.623	0.000393792	1.9403
27	138	11.9269	1.79088	3.5	0	0.721101	153.623	0.000393792	1.88525
28	138	12.014	1.76493	3.5	0	0.721101	153.623	0.000393792	1.83101
29	138	12.101	1.73897	3.5	0	0.721101	153.623	0.000393792	1.77755
30	138	12.1881	1.71302	3.5	0	0.721101	153.623	0.000393792	1.72488
31	138	12.2751	1.68706	3.5	0	0.721101	153.623	0.000393792	1.67301
32	138	12.3622	1.66111	3.5	0	0.721101	153.623	0.000393792	1.62193
33	138	12.4492	1.63515	3.5	0	0.721101	153.623	0.000393792	1.57164
34	138	12.5363	1.6092	3.5	0	0.721101	153.623	0.000393792	1.52214
35	138	12.6234	1.58324	3.5	0	0.721101	153.623	0.000393792	1.47344
36	138	12.7104	1.55729	3.5	0	0.721101	153.623	0.000393792	1.42552
37	138	12.7975	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
38	138	12.8845	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
39	138	12.9716	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
40	138	13.0586	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
41	138	13.1457	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
42	138	13.2327	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
43	138	13.3198	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
44	138	13.4068	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
45	138	13.4939	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
46	138	13.581	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
47	138	13.668	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
48	138	13.7551	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
49	138	13.8421	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
50	138	13.9292	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
51	138	14.0162	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
52	138	14.1033	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
53	138	14.1903	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
54	138	14.2774	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
55	138	14.3644	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
56	138	14.4515	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
57	138	14.5386	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
58	138	14.6256	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
59	138	14.7127	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
60	138	14.7997	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
61	138	14.8868	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
62	138	14.9738	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
63	138	15.0609	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
64	138	15.1479	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
65	138	15.235	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
66	138	15.3221	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
67	138	15.4091	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
68	138	15.4962	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
69	138	15.5832	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
70	138	15.6703	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
71	138	15.7573	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
72	138	15.8444	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
73	138	15.9314	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
74	138	16.0185	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
75	138	16.1055	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
76	138	16.1926	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
77	138	16.2797	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
78	138	16.3667	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
79	138	16.4538	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
80	138	16.5408	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
81	138	16.6279	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
82	138	16.7149	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
83	138	16.802	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
84	138	16.889	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
85	138	16.9761	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
86	138	17.0632	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
87	138	17.1502	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
88	138	17.2373	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
89	138	17.3243	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
90	138	17.4114	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
91	138	17.4984	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
92	138	17.5855	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
93	138	17.6725	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
94	138	17.7596	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
95	138	17.8466	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
96	138	17.9337	0	3.5	0	0.721101	153.623	0.000393792	0

0	139	9.4916	2.55336	3.37311	1.91688	0.864685	161.804	0.000448329	3.95979
1	139	9.58438	2.52785	3.38388	1.75794	0.851368	161.088	0.000443386	3.86451
2	139	9.69032	2.4985	3.39583	1.58119	0.836859	160.299	0.000437975	3.7583
3	139	9.79589	2.46902	3.40737	1.40991	0.823097	159.541	0.000432819	3.65514
4	139	9.96097	2.42249	3.42463	1.15246	0.802961	158.416	0.000425229	3.49898
5	139	10.066	2.39262	3.43509	0.995723	0.791026	157.74	0.000420704	3.40277
6	139	10.1702	2.36277	3.44504	0.845958	0.77985	157.1	0.00041645	3.3096
7	139	10.2732	2.33309	3.45441	0.704161	0.769476	156.5	0.000412486	3.21969
8	139	10.4721	2.27527	3.47109	0.449873	0.751384	155.439	0.000405535	3.05192
9	139	10.5704	2.24646	3.47853	0.335356	0.743456	154.969	0.000402474	2.97169
10	139	10.6666	2.21814	3.48525	0.231306	0.736378	154.546	0.000399733	2.89484
11	139	10.7584	2.19101	3.49098	0.141967	0.730398	154.187	0.000397412	2.82293
12	139	10.8459	2.16505	3.49574	0.0672708	0.725473	153.889	0.000395496	2.75565
13	139	10.9543	2.13277	3.49999	0.000147576	0.72111	153.624	0.000393795	2.67377
14	139	10.9693	2.12829	3.5	0	0.721101	153.623	0.000393792	2.66256
15	139	11.0564	2.10234	3.5	0	0.721101	153.623	0.000393792	2.59802
16	139	11.1434	2.07638	3.5	0	0.721101	153.623	0.000393792	2.53426
17	139	11.2305	2.05043	3.5	0	0.721101	153.623	0.000393792	2.4713
18	139	11.3175	2.02447	3.5	0	0.721101	153.623	0.000393792	2.40913
19	139	11.4046	1.99852	3.5	0	0.721101	153.623	0.000393792	2.34776
20	139	11.4916	1.97256	3.5	0	0.721101	153.623	0.000393792	2.28717
21	139	11.5787	1.94661	3.5	0	0.721101	153.623	0.000393792	2.22738
22	139	11.6657	1.92065	3.5	0	0.721101	153.623	0.000393792	2.16838
23	139	11.7528	1.8947	3.5	0	0.721101	153.623	0.000393792	2.11017
24	139	11.8399	1.86874	3.5	0	0.721101	153.623	0.000393792	2.05275
25	139	11.9269	1.84279	3.5	0	0.721101	153.623	0.000393792	1.99613
26	139	12.014	1.81683	3.5	0	0.721101	153.623	0.000393792	1.9403
27	139	12.101	1.79088	3.5	0	0.721101	153.623	0.000393792	1.88525
28	139	12.1881	1.76493	3.5	0	0.721101	153.623	0.000393792	1.83101
29	139	12.2751	1.73897	3.5	0	0.721101	153.623	0.000393792	1.77755
30	139	12.3622	1.71302	3.5	0	0.721101	153.623	0.000393792	1.72488
31	139	12.4492	1.68706	3.5	0	0.721101	153.623	0.000393792	1.67301
32	139	12.5363	1.66111	3.5	0	0.721101	153.623	0.000393792	1.62193
33	139	12.6234	1.63515	3.5	0	0.721101	153.623	0.000393792	1.57164
34	139	12.7104	1.6092	3.5	0	0.721101	153.623	0.000393792	1.52214
35	139	12.7975	1.58324	3.5	0	0.721101	153.623	0.000393792	1.47344
36	139	12.8845	1.55729	3.5	0	0.721101	153.623	0.000393792	1.42552
37	139	12.9716	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
38	139	13.0586	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
39	139	13.1457	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
40	139	13.2327	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
41	139	13.3198	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
42	139	13.4068	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
43	139	13.4939	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
44	139	13.581	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
45	139	13.668	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
46	139	13.7551	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
47	139	13.8421	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
48	139	13.9292	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
49	139	14.0162	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
50	139	14.1033	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
51	139	14.1903	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
52	139	14.2774	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
53	139	14.3644	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
54	139	14.4515	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
55	139	14.5386	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
56	139	14.6256	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
57	139	14.7127	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
58	139	14.7997	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
59	139	14.8868	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
60	139	14.9738	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
61	139	15.0609	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
62	139	15.1479	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
63	139	15.235	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
64	139	15.3221	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
65	139	15.4091	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
66	139	15.4962	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
67	139	15.5832	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
68	139	15.6703	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
69	139	15.7573	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
70	139	15.8444	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
71	139	15.9314	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
72	139	16.0185	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
73	139	16.1055	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
74	139	16.1926	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
75	139	16.2797	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
76	139	16.3667	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
77	139	16.4538	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
78	139	16.5408	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
79	139	16.6279	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
80	139	16.7149	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
81	139	16.802	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
82	139	16.889	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
83	139	16.9761	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
84	139	17.0632	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
85	139	17.1502	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
86	139	17.2373	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
87	139	17.3243	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
88	139	17.4114	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
