i	j	x	r	mach	theta	press	temp
27	93	5.30474	1.39282	3.20524	4.22186	1.104	173.503
28	93	5.37675	1.37483	3.2227	3.98009	1.07607	172.237
29	93	5.51257	1.34039	3.25489	3.53343	1.02654	169.934
30	93	5.58615	1.32146	3.27188	3.29702	1.00139	168.734
31	93	5.66015	1.30222	3.28866	3.06307	0.977217	167.56
32	93	5.73423	1.28278	3.30509	2.83338	0.954143	166.42
33	93	5.8243	1.25887	3.3246	2.55962	0.927499	165.078
34	93	5.89985	1.23861	3.34053	2.33534	0.906347	163.994
35	93	5.97564	1.21809	3.35609	2.11543	0.886188	162.943
36	93	6.05165	1.19731	3.37125	1.9002	0.867011	161.928
37	93	6.17159	1.16414	3.3942	1.57223	0.838823	160.406
38	93	6.2487	1.14257	3.40827	1.36961	0.822026	159.482
39	93	6.32593	1.12078	3.4218	1.1736	0.806226	158.6
40	93	6.40306	1.09884	3.43468	0.985599	0.791483	157.766
41	93	6.55466	1.05522	3.45799	0.641425	0.765547	156.271
42	93	6.63127	1.03293	3.46858	0.482899	0.754069	155.598
43	93	6.70749	1.01061	3.47826	0.336478	0.743743	154.986
44	93	6.78192	0.98868	3.48662	0.208655	0.73495	154.46
45	93	6.85471	0.967126	3.49364	0.0998883	0.727647	154.02
46	93	6.9498	0.938838	3.49999	0.000222217	0.721115	153.624
47	93	6.96478	0.934372	3.5	0	0.721101	153.623
48	93	7.05183	0.908417	3.5	0	0.721101	153.623
49	93	7.13889	0.882463	3.5	0	0.721101	153.623
50	93	7.22594	0.856508	3.5	0	0.721101	153.623
51	93	7.313	0.830553	3.5	0	0.721101	153.623
52	93	7.40005	0.804598	3.5	0	0.721101	153.623
53	93	7.48711	0.778644	3.5	0	0.721101	153.623
54	93	7.57416	0.752689	3.5	0	0.721101	153.623
55	93	7.66122	0.726734	3.5	0	0.721101	153.623
56	93	7.74827	0.700779	3.5	0	0.721101	153.623
57	93	7.83533	0.674824	3.5	0	0.721101	153.623
58	93	7.92238	0.64887	3.5	0	0.721101	153.623
59	93	8.00944	0.622915	3.5	0	0.721101	153.623
60	93	8.09649	0.59696	3.5	0	0.721101	153.623
61	93	8.18355	0.571005	3.5	0	0.721101	153.623
62	93	8.2706	0.54505	3.5	0	0.721101	153.623
63	93	8.35766	0.519096	3.5	0	0.721101	153.623
64	93	8.44471	0.493141	3.5	0	0.721101	153.623
65	93	8.53177	0.467186	3.5	0	0.721101	153.623
66	93	8.61882	0.441231	3.5	0	0.721101	153.623
67	93	8.70588	0.415277	3.5	0	0.721101	153.623
68	93	8.79293	0.389322	3.5	0	0.721101	153.623
69	93	8.87999	0.363367	3.5	0	0.721101	153.623
70	93	8.96704	0.337412	3.5	0	0.721101	153.623
71	93	9.0541	0.311457	3.5	0	0.721101	153.623
72	93	9.14115	0.285503	3.5	0	0.721101	153.623
73	93	9.22821	0.259548	3.5	0	0.721101	153.623
74	93	9.31526	0.233593	3.5	0	0.721101	153.623
75	93	9.40232	0.207638	3.5	0	0.721101	153.623
76	93	9.48937	0.181683	3.5	0	0.721101	153.623
77	93	9.57643	0.155729	3.5	0	0.721101	153.623
78	93	9.66348	0.129774	3.5	0	0.721101	153.623
79	93	9.75054	0.103819	3.5	0	0.721101	153.623
80	93	9.83759	0.0778644	3.5	0	0.721101	153.623
81	93	9.92465	0.0519096	3.5	0	0.721101	153.623
82	93	10.0117	0.0259548	3.5	0	0.721101	153.623
83	93	10.0988	0	3.5	0	0.721101	153.623

0	94	3.26497	1.87018	2.61728	12.4037	2.68365	223.626
1	94	3.28952	1.86582	2.62421	12.3116	2.65505	222.943
2	94	3.35872	1.85345	2.64464	12.0314	2.57257	220.941
3	94	3.46425	1.83432	2.67781	11.5584	2.44431	217.736
4	94	3.58255	1.81245	2.71441	11.0395	2.3105	214.262
5	94	3.69407	1.79143	2.74757	10.5777	2.19586	211.169
6	94	3.82098	1.76704	2.78552	10.0459	2.07197	207.694
7	94	3.88455	1.75463	2.80408	9.78821	2.01407	206.019
8	94	3.95401	1.74091	2.82458	9.50152	1.95209	204.188
9	94	4.01789	1.72816	2.84303	9.24567	1.89803	202.556
10	94	4.09775	1.71202	2.86624	8.92217	1.83225	200.525
11	94	4.16268	1.69875	2.88481	8.66466	1.78136	198.917
12	94	4.25456	1.67971	2.91107	8.29949	1.71191	196.67
13	94	4.3205	1.66587	2.92968	8.04168	1.66445	195.097
14	94	4.42613	1.64338	2.95933	7.63032	1.59167	192.62
15	94	4.49311	1.62892	2.9779	7.37328	1.54783	191.089
16	94	4.61449	1.60231	3.01125	6.91144	1.47226	188.376
17	94	4.68264	1.58714	3.02972	6.65598	1.43211	186.893
18	94	4.75112	1.57173	3.04814	6.40114	1.39322	185.429
19	94	4.82173	1.55566	3.06693	6.14145	1.35472	183.95
20	94	4.89147	1.53961	3.08533	5.88697	1.3181	182.516
21	94	4.96086	1.52348	3.10341	5.63721	1.28317	181.12
22	94	5.05108	1.50223	3.12666	5.3157	1.23967	179.345
23	94	5.12198	1.48534	3.14467	5.06666	1.20707	177.984
24	94	5.19312	1.4682	3.16253	4.81961	1.17565	176.648
25	94	5.30511	1.44085	3.19015	4.43715	1.12876	174.605
26	94	5.37774	1.42287	3.20775	4.19315	1.09993	173.32
27	94	5.4505	1.40468	3.22511	3.95232	1.07227	172.063
28	94	5.58772	1.36985	3.25709	3.50754	1.02325	169.778
29	94	5.66205	1.35071	3.27397	3.27219	0.998351	168.587
30	94	5.7368	1.33126	3.29063	3.03936	0.974417	167.422
31	94	5.81162	1.3116	3.30694	2.81082	0.951577	166.292
32	94	5.90258	1.28744	3.32631	2.53853	0.925205	164.962
33	94	5.97887	1.26697	3.34211	2.31552	0.90427	163.886
34	94	6.05538	1.24623	3.35755	2.09693	0.88432	162.845
35	94	6.13211	1.22524	3.37258	1.88306	0.865343	161.839
36	94	6.25316	1.19175	3.39533	1.55734	0.837455	160.331
37	94	6.33096	1.16997	3.40928	1.35621	0.82084	159.416
38	94	6.40886	1.14798	3.42268	1.16174	0.805212	158.543
39	94	6.48663	1.12585	3.43543	0.975294	0.790634	157.717
40	94	6.63943	1.08186	3.4585	0.634249	0.764995	156.239
41	94	6.71661	1.0594	3.46897	0.477303	0.753653	155.573
42	94	6.79335	1.03692	3.47853	0.332438	0.743453	154.969
43	94	6.86823	1.01486	3.48679	0.20606	0.73477	154.45
44	94	6.9414	0.993188	3.49372	0.0986019	0.727561	154.015
45	94	7.03685	0.964793	3.49999	0.000219217	0.721115	153.624
46	94	7.05183	0.960327	3.5	0	0.721101	153.623
47	94	7.13889	0.934372	3.5	0	0.721101	153.623
48	94	7.22594	0.908417	3.5	0	0.721101	153.623
49	94	7.313	0.882463	3.5	0	0.721101	153.623
50	94	7.40005	0.856508	3.5	0	0.721101	153.623
51	94	7.48711	0.830553	3.5	0	0.721101	153.623
52	94	7.57416	0.804598	3.5	0	0.721101	153.623
53	94	7.66122	0.778644	3.5	0	0.721101	153.623
54	94	7.74827	0.752689	3.5	0	0.721101	153.623
55	94	7.83533	0.726734	3.5	0	0.721101	153.623
56	94	7.92238	0.700779	3.5	0	0.721101	153.623
57	94	8.00944	0.674824	3.5	0	0.721101	153.623
58	94	8.09649	0.64887	3.5	0	0.721101	153.623
59	94	8.18355	0.622915	3.5	0	0.721101	153.623
60	94	8.2706	0.59696	3.5	0	0.721101	153.623
61	94	8.35766	0.571005	3.5	0	0.721101	153.623
62	94	8.44471	0.54505	3.5	0	0.721101	153.623
63	94	8.53177	0.519096	3.5	0	0.721101	153.623
64	94	8.61882	0.493141	3.5	0	0.721101	153.623
65	94	8.70588	0.467186	3.5	0	0.721101	153.623
66	94	8.79293	0.441231	3.5	0	0.721101	153.623
67	94	8.87999	0.415277	3.5	0	0.721101	153.623
68	94	8.96704	0.389322	3.5	0	0.721101	153.623
69	94	9.0541	0.363367	3.5	0	0.721101	153.623
70	94	9.14115	0.337412	3.5	0	0.721101	153.623
71	94	9.22821	0.311457	3.5	0	0.721101	153.623
72	94	9.31526	0.285503	3.5	0	0.721101	153.623
73	94	9.40232	0.259548	3.5	0	0.721101	153.623
74	94	9.48937	0.233593	3.5	0	0.721101	153.623
75	94	9.57643	0.207638	3.5	0	0.721101	153.623
76	94	9.66348	0.181683	3.5	0	0.721101	153.623
77	94	9.75054	0.155729	3.5	0	0.721101	153.623
78	94	9.83759	0.129774	3.5	0	0.721101	153.623
79	94	9.92465	0.103819	3.5	0	0.721101	153.623
80	94	10.0117	0.0778644	3.5	0	0.721101	153.623
81	94	10.0988	0.0519096	3.5	0	0.721101	153.623
82	94	10.1858	0.0259548	3.5	0	0.721101	153.623
83	94	10.2729	0	3.5	0	0.721101	153.623

0	95	3.37664	1.89445	2.63972	12.1234	2.5922	221.422
1	95	3.41021	1.88845	2.6495	11.9888	2.55336	220.469
2	95	3.51691	1.8691	2.68256	11.5163	2.4265	217.282
3	95	3.63652	1.84699	2.71904	10.9978	2.29414	213.828
4	95	3.74922	1.82574	2.75208	10.5363	2.18075	210.753
5	95	3.87751	1.80107	2.78989	10.0051	2.05818	207.298
6	95	3.94175	1.78852	2.80839	9.74763	2.00089	205.633
7	95	4.01197	1.77465	2.82881	9.46129	1.93956	203.812
8	95	4.07653	1.76175	2.84719	9.20574	1.88607	202.19
9	95	4.15725	1.74542	2.87031	8.88268	1.82098	200.171
10	95	4.22288	1.73199	2.8888	8.62553	1.77061	198.574
11	95	4.31574	1.71274	2.91496	8.26093	1.70187	196.34
12	95	4.38239	1.69874	2.93349	8.00354	1.65491	194.776
13	95	4.48916	1.67598	2.96302	7.59292	1.58286	192.315
14	95	4.55686	1.66135	2.9815	7.33636	1.53946	190.793
15	95	4.67954	1.63443	3.01471	6.87549	1.46466	188.097
16	95	4.74841	1.61908	3.03309	6.62059	1.4249	186.624
17	95	4.81762	1.60348	3.05143	6.36636	1.3864	185.169
18	95	4.88899	1.58723	3.07013	6.10731	1.34828	183.7
19	95	4.95947	1.57099	3.08844	5.8535	1.31203	182.275
20	95	5.02959	1.55467	3.10642	5.60441	1.27744	180.889
21	95	5.12077	1.53318	3.12956	5.28384	1.23437	179.125
22	95	5.19241	1.51608	3.14747	5.03557	1.20209	177.774
23	95	5.2643	1.49875	3.16523	4.78931	1.17097	176.447
24	95	5.37745	1.47109	3.1927	4.40817	1.12454	174.419
25	95	5.45083	1.45291	3.21019	4.16508	1.09599	173.142
26	95	5.52434	1.4345	3.22744	3.92518	1.06861	171.895
27	95	5.66296	1.39929	3.25922	3.48225	1.02006	169.627
28	95	5.73804	1.37993	3.27599	3.24796	0.99541	168.445
29	95	5.81353	1.36027	3.29254	3.01623	0.971712	167.29
30	95	5.88908	1.34041	3.30874	2.78883	0.949098	166.168
31	95	5.98093	1.31599	3.32796	2.51798	0.92299	164.849
32	95	6.05795	1.2953	3.34365	2.29623	0.902265	163.783
33	95	6.13519	1.27435	3.35896	2.07893	0.882517	162.75
34	95	6.21263	1.25316	3.37387	1.86641	0.863734	161.753
35	95	6.33477	1.21933	3.39643	1.54288	0.836135	160.259
36	95	6.41326	1.19736	3.41025	1.34322	0.819695	159.352
37	95	6.49182	1.17517	3.42353	1.15024	0.804235	158.488
38	95	6.57024	1.15284	3.43616	0.965316	0.789815	157.671
39	95	6.72423	1.10849	3.45899	0.627315	0.764464	156.208
40	95	6.80196	1.08587	3.46934	0.471902	0.753253	155.55
41	95	6.87921	1.06324	3.4788	0.328542	0.743174	154.952
42	95	6.95455	1.04104	3.48696	0.20356	0.734596	154.439
43	95	7.0281	1.01925	3.4938	0.0973642	0.727477	154.01
44	95	7.12391	0.990748	3.49999	0.000216336	0.721115	153.624
45	95	7.13889	0.986282	3.5	0	0.721101	153.623
46	95	7.22594	0.960327	3.5	0	0.721101	153.623
47	95	7.313	0.934372	3.5	0	0.721101	153.623
48	95	7.40005	0.908417	3.5	0	0.721101	153.623
49	95	7.48711	0.882463	3.5	0	0.721101	153.623
50	95	7.57416	0.856508	3.5	0	0.721101	153.623
51	95	7.66122	0.830553	3.5	0	0.721101	153.623
52	95	7.74827	0.804598	3.5	0	0.721101	153.623
53	95	7.83533	0.778644	3.5	0	0.721101	153.623
54	95	7.92238	0.752689	3.5	0	0.721101	153.623
55	95	8.00944	0.726734	3.5	0	0.721101	153.623
56	95	8.09649	0.700779	3.5	0	0.721101	153.623
57	95	8.18355	0.674824	3.5	0	0.721101	153.623
58	95	8.2706	0.64887	3.5	0	0.721101	153.623
59	95	8.35766	0.622915	3.5	0	0.721101	153.623
60	95	8.44471	0.59696	3.5	0	0.721101	153.623
61	95	8.53177	0.571005	3.5	0	0.721101	153.623
62	95	8.61882	0.54505	3.5	0	0.721101	153.623
63	95	8.70588	0.519096	3.5	0	0.721101	153.623
64	95	8.79293	0.493141	3.5	0	0.721101	153.623
65	95	8.87999	0.467186	3.5	0	0.721101	153.623
66	95	8.96704	0.441231	3.5	0	0.721101	153.623
67	95	9.0541	0.415277	3.5	0	0.721101	153.623
68	95	9.14115	0.389322	3.5	0	0.721101	153.623
69	95	9.22821	0.363367	3.5	0	0.721101	153.623
70	95	9.31526	0.337412	3.5	0	0.721101	153.623
71	95	9.40232	0.311457	3.5	0	0.721101	153.623
72	95	9.48937	0.285503	3.5	0	0.721101	153.623
73	95	9.57643	0.259548	3.5	0	0.721101	153.623
74	95	9.66348	0.233593	3.5	0	0.721101	153.623
75	95	9.75054	0.207638	3.5	0	0.721101	153.623
76	95	9.83759	0.181683	3.5	0	0.721101	153.623
77	95	9.92465	0.155729	3.5	0	0.721101	153.623
78	95	10.0117	0.129774	3.5	0	0.721101	153.623
79	95	10.0988	0.103819	3.5	0	0.721101	153.623
80	95	10.1858	0.0778644	3.5	0	0.721101	153.623
81	95	10.2729	0.0519096	3.5	0	0.721101	153.623
82	95	10.3599	0.0259548	3.5	0	0.721101	153.623
83	95	10.447	0	3.5	0	0.721101	153.623

0	96	3.48955	1.91841	2.6627	11.8253	2.50191	219.19
1	96	3.56971	1.90387	2.68719	11.4745	2.40928	216.84
2	96	3.69063	1.8815	2.72354	10.9565	2.27833	213.405
3	96	3.80451	1.86003	2.75647	10.4954	2.16613	210.348
4	96	3.93417	1.83508	2.79415	9.96476	2.04484	206.914
5	96	3.99909	1.82239	2.81258	9.70755	1.98814	205.258
6	96	4.07006	1.80835	2.83292	9.42158	1.92744	203.448
7	96	4.13529	1.79531	2.85123	9.16633	1.8745	201.835
8	96	4.21688	1.7788	2.87426	8.84373	1.81007	199.828
9	96	4.28319	1.76521	2.89269	8.58695	1.76021	198.24
10	96	4.37705	1.74574	2.91875	8.22293	1.69217	196.019
11	96	4.4444	1.73157	2.9372	7.96598	1.64567	194.465
12	96	4.5523	1.70855	2.9666	7.55611	1.57434	192.019
13	96	4.62072	1.69375	2.98501	7.30005	1.53137	190.506
14	96	4.7447	1.66651	3.01807	6.84014	1.4573	187.827
15	96	4.81429	1.65099	3.03637	6.58582	1.41793	186.363
16	96	4.88423	1.63521	3.05463	6.33219	1.3798	184.917
17	96	4.95635	1.61877	3.07324	6.07378	1.34205	183.457
18	96	5.02757	1.60234	3.09146	5.82064	1.30615	182.041
19	96	5.09842	1.58583	3.10936	5.57224	1.27189	180.664
20	96	5.19055	1.56409	3.13237	5.25261	1.22924	178.912
21	96	5.26293	1.5468	3.15019	5.0051	1.19727	177.57
22	96	5.33557	1.52927	3.16785	4.75964	1.16645	176.252
23	96	5.44988	1.5013	3.19517	4.37982	1.12046	174.238
24	96	5.52401	1.48291	3.21256	4.13762	1.09218	172.97
25	96	5.59826	1.46431	3.22971	3.89865	1.06506	171.732
26	96	5.73827	1.4287	3.2613	3.45755	1.01698	169.48
27	96	5.8141	1.40913	3.27795	3.22431	0.992567	168.308
28	96	5.89033	1.38927	3.29439	2.99367	0.969098	167.161
29	96	5.96662	1.36919	3.31048	2.76739	0.946703	166.048
30	96	6.05935	1.34452	3.32957	2.49796	0.920849	164.739
31	96	6.1371	1.32361	3.34514	2.27744	0.900327	163.682
32	96	6.21506	1.30246	3.36033	2.06142	0.880775	162.658
33	96	6.29321	1.28105	3.37512	1.85021	0.86218	161.67
34	96	6.41644	1.24691	3.39749	1.52884	0.83486	160.189
35	96	6.4956	1.22473	3.41119	1.3306	0.81859	159.291
36	96	6.57483	1.20234	3.42434	1.13908	0.803292	158.435
37	96	6.65389	1.17982	3.43686	0.955648	0.789025	157.626
38	96	6.80906	1.13512	3.45945	0.620608	0.763952	156.178
39	96	6.88733	1.11233	3.4697	0.466682	0.752867	155.527
40	96	6.96509	1.08954	3.47905	0.324782	0.742905	154.936
41	96	7.04087	1.06721	3.48711	0.201149	0.734429	154.429
42	96	7.11481	1.04531	3.49388	0.0961722	0.727397	154.005
43	96	7.21096	1.0167	3.49999	0.000213565	0.721114	153.624
44	96	7.22594	1.01224	3.5	0	0.721101	153.623
45	96	7.313	0.986282	3.5	0	0.721101	153.623
46	96	7.40005	0.960327	3.5	0	0.721101	153.623
47	96	7.48711	0.934372	3.5	0	0.721101	153.623
48	96	7.57416	0.908417	3.5	0	0.721101	153.623
49	96	7.66122	0.882463	3.5	0	0.721101	153.623
50	96	7.74827	0.856508	3.5	0	0.721101	153.623
51	96	7.83533	0.830553	3.5	0	0.721101	153.623
52	96	7.92238	0.804598	3.5	0	0.721101	153.623
53	96	8.00944	0.778644	3.5	0	0.721101	153.623
54	96	8.09649	0.752689	3.5	0	0.721101	153.623
55	96	8.18355	0.726734	3.5	0	0.721101	153.623
56	96	8.2706	0.700779	3.5	0	0.721101	153.623
57	96	8.35766	0.674824	3.5	0	0.721101	153.623
58	96	8.44471	0.64887	3.5	0	0.721101	153.623
59	96	8.53177	0.622915	3.5	0	0.721101	153.623
60	96	8.61882	0.59696	3.5	0	0.721101	153.623
61	96	8.70588	0.571005	3.5	0	0.721101	153.623
62	96	8.79293	0.54505	3.5	0	0.721101	153.623
63	96	8.87999	0.519096	3.5	0	0.721101	153.623
64	96	8.96704	0.493141	3.5	0	0.721101	153.623
65	96	9.0541	0.467186	3.5	0	0.721101	153.623
66	96	9.14115	0.441231	3.5	0	0.721101	153.623
67	96	9.22821	0.415277	3.5	0	0.721101	153.623
68	96	9.31526	0.389322	3.5	0	0.721101	153.623
69	96	9.40232	0.363367	3.5	0	0.721101	153.623
70	96	9.48937	0.337412	3.5	0	0.721101	153.623
71	96	9.57643	0.311457	3.5	0	0.721101	153.623
72	96	9.66348	0.285503	3.5	0	0.721101	153.623
73	96	9.75054	0.259548	3.5	0	0.721101	153.623
74	96	9.83759	0.233593	3.5	0	0.721101	153.623
75	96	9.92465	0.207638	3.5	0	0.721101	153.623
76	96	10.0117	0.181683	3.5	0	0.721101	153.623
77	96	10.0988	0.155729	3.5	0	0.721101	153.623
78	96	10.1858	0.129774	3.5	0	0.721101	153.623
79	96	10.2729	0.103819	3.5	0	0.721101	153.623
80	96	10.3599	0.0778644	3.5	0	0.721101	153.623
81	96	10.447	0.0519096	3.5	0	0.721101	153.623
82	96	10.534	0.0259548	3.5	0	0.721101	153.623
83	96	10.6211	0	3.5	0	0.721101	153.623

0	97	3.60386	1.94202	2.68604	11.5143	2.41353	216.95
1	97	3.62264	1.93861	2.6917	11.4331	2.39261	216.411
2	97	3.74486	1.916	2.72793	10.9157	2.26302	212.995
3	97	3.85992	1.89429	2.76075	10.4549	2.15198	209.955
4	97	3.99096	1.86906	2.7983	9.92491	2.03192	206.539
5	97	4.05654	1.85623	2.81666	9.66797	1.9758	204.893
6	97	4.12826	1.84204	2.83693	9.38237	1.91571	203.093
7	97	4.19418	1.82885	2.85518	9.12745	1.8633	201.49
8	97	4.27662	1.81215	2.87812	8.80532	1.79951	199.494
9	97	4.34363	1.79841	2.89648	8.54891	1.75015	197.915
10	97	4.43847	1.77871	2.92243	8.1855	1.68277	195.708
11	97	4.50652	1.76438	2.94081	7.92898	1.63673	194.163
12	97	4.61556	1.7411	2.9701	7.51987	1.56609	191.731
13	97	4.68469	1.72613	2.98843	7.26431	1.52353	190.227
14	97	4.80997	1.69858	3.02134	6.80539	1.45017	187.564
15	97	4.88029	1.68287	3.03957	6.55164	1.41118	186.109
16	97	4.95095	1.66691	3.05774	6.29863	1.37342	184.672
17	97	5.02382	1.65028	3.07626	6.04086	1.33602	183.221
18	97	5.09578	1.63367	3.0944	5.78839	1.30046	181.815
19	97	5.16736	1.61697	3.11221	5.54068	1.26652	180.446
20	97	5.26044	1.59498	3.1351	5.22198	1.22427	178.705
21	97	5.33356	1.5775	3.15283	4.97524	1.1926	177.372
22	97	5.40693	1.55977	3.1704	4.73058	1.16207	176.063
23	97	5.52241	1.53148	3.19757	4.35206	1.11651	174.062
24	97	5.59728	1.51289	3.21487	4.11074	1.0885	172.803
25	97	5.67227	1.49408	3.23191	3.87269	1.06163	171.574
26	97	5.81367	1.45809	3.26331	3.43342	1.014	169.338
27	97	5.89023	1.43831	3.27986	3.20121	0.989815	168.174
28	97	5.96721	1.41824	3.29619	2.97165	0.966568	167.036
29	97	6.04423	1.39795	3.31216	2.74648	0.944385	165.932
30	97	6.13784	1.37302	3.33112	2.47845	0.918778	164.633
31	97	6.21631	1.35191	3.34658	2.25914	0.898453	163.585
32	97	6.29498	1.33054	3.36165	2.04437	0.879091	162.569
33	97	6.37384	1.30893	3.37633	1.83446	0.860677	161.589
34	97	6.49815	1.27447	3.39852	1.51519	0.833629	160.122
35	97	6.57799	1.25208	3.4121	1.31835	0.817523	159.232
36	97	6.65788	1.2295	3.42514	1.12826	0.802381	158.383
37	97	6.73757	1.20679	3.43753	0.946275	0.788263	157.582
38	97	6.8939	1.16174	3.45991	0.614117	0.763457	156.149
39	97	6.97272	1.13878	3.47005	0.461636	0.752496	155.505
40	97	7.05098	1.11585	3.4793	0.32115	0.742646	154.921
41	97	7.1272	1.09338	3.48727	0.198823	0.734268	154.42
42	97	7.20152	1.07137	3.49396	0.0950232	0.72732	154.001
43	97	7.29801	1.04266	3.49999	0.000210899	0.721114	153.624
44	97	7.313	1.03819	3.5	0	0.721101	153.623
45	97	7.40005	1.01224	3.5	0	0.721101	153.623
46	97	7.48711	0.986282	3.5	0	0.721101	153.623
47	97	7.57416	0.960327	3.5	0	0.721101	153.623
48	97	7.66122	0.934372	3.5	0	0.721101	153.623
49	97	7.74827	0.908417	3.5	0	0.721101	153.623
50	97	7.83533	0.882463	3.5	0	0.721101	153.623
51	97	7.92238	0.856508	3.5	0	0.721101	153.623
52	97	8.00944	0.830553	3.5	0	0.721101	153.623
53	97	8.09649	0.804598	3.5	0	0.721101	153.623
54	97	8.18355	0.778644	3.5	0	0.721101	153.623
55	97	8.2706	0.752689	3.5	0	0.721101	153.623
56	97	8.35766	0.726734	3.5	0	0.721101	153.623
57	97	8.44471	0.700779	3.5	0	0.721101	153.623
58	97	8.53177	0.674824	3.5	0	0.721101	153.623
59	97	8.61882	0.64887	3.5	0	0.721101	153.623
60	97	8.70588	0.622915	3.5	0	0.721101	153.623
61	97	8.79293	0.59696	3.5	0	0.721101	153.623
62	97	8.87999	0.571005	3.5	0	0.721101	153.623
63	97	8.96704	0.54505	3.5	0	0.721101	153.623
64	97	9.0541	0.519096	3.5	0	0.721101	153.623
65	97	9.14115	0.493141	3.5	0	0.721101	153.623
66	97	9.22821	0.467186	3.5	0	0.721101	153.623
67	97	9.31526	0.441231	3.5	0	0.721101	153.623
68	97	9.40232	0.415277	3.5	0	0.721101	153.623
69	97	9.48937	0.389322	3.5	0	0.721101	153.623
70	97	9.57643	0.363367	3.5	0	0.721101	153.623
71	97	9.66348	0.337412	3.5	0	0.721101	153.623
72	97	9.75054	0.311457	3.5	0	0.721101	153.623
73	97	9.83759	0.285503	3.5	0	0.721101	153.623
74	97	9.92465	0.259548	3.5	0	0.721101	153.623
75	97	10.0117	0.233593	3.5	0	0.721101	153.623
76	97	10.0988	0.207638	3.5	0	0.721101	153.623
77	97	10.1858	0.181683	3.5	0	0.721101	153.623
78	97	10.2729	0.155729	3.5	0	0.721101	153.623
79	97	10.3599	0.129774	3.5	0	0.721101	153.623
80	97	10.447	0.103819	3.5	0	0.721101	153.623
81	97	10.534	0.0778644	3.5	0	0.721101	153.623
82	97	10.6211	0.0519096	3.5	0	0.721101	153.623
83	97	10.7081	0.0259548	3.5	0	0.721101	153.623
84	97	10.7952	0	3.5	0	0.721101	153.623

0	98	3.71944	1.96524	2.70889	11.2092	2.33019	214.782
1	98	3.79922	1.95047	2.73222	10.8753	2.24819	212.595
2	98	3.91546	1.92853	2.76493	10.415	2.13827	209.572
3	98	4.04786	1.90302	2.80235	9.88554	2.01941	206.175
4	98	4.11412	1.89005	2.82064	9.62889	1.96385	204.538
5	98	4.18659	1.8757	2.84084	9.34368	1.90435	202.748
6	98	4.25318	1.86236	2.85902	9.08909	1.85245	201.154
7	98	4.33649	1.84547	2.88188	8.76744	1.78928	199.17
8	98	4.40418	1.83158	2.90017	8.51142	1.7404	197.6
9	98	4.50001	1.81165	2.92602	8.14861	1.67366	195.404
10	98	4.56876	1.79717	2.94433	7.89253	1.62806	193.868
11	98	4.67893	1.77362	2.9735	7.4842	1.5581	191.45
12	98	4.74877	1.75848	2.99176	7.22915	1.51594	189.956
13	98	4.87534	1.73061	3.02453	6.77122	1.44327	187.308
14	98	4.94638	1.71473	3.04268	6.51806	1.40464	185.862
15	98	5.01778	1.69859	3.06076	6.26565	1.36723	184.434
16	98	5.09138	1.68177	3.0792	6.00854	1.33018	182.992
17	98	5.16408	1.66497	3.09726	5.75674	1.29495	181.594
18	98	5.23639	1.64808	3.11498	5.50971	1.26132	180.234
19	98	5.33041	1.62585	3.13777	5.19194	1.21946	178.504
20	98	5.40427	1.60817	3.15541	4.94597	1.18808	177.18
21	98	5.47839	1.59024	3.17288	4.70209	1.15783	175.879
22	98	5.59502	1.56164	3.1999	4.32487	1.11268	173.891
23	98	5.67064	1.54285	3.21711	4.08444	1.08493	172.641
24	98	5.74636	1.52383	3.23406	3.8473	1.05831	171.42
25	98	5.88914	1.48745	3.26526	3.40984	1.01111	169.2
26	98	5.96644	1.46747	3.28171	3.17865	0.987151	168.045
27	98	6.04415	1.44718	3.29793	2.95015	0.964118	166.915
28	98	6.1219	1.42669	3.3138	2.72607	0.942141	165.819
29	98	6.21638	1.40151	3.33263	2.45942	0.916773	164.531
30	98	6.29558	1.38019	3.34797	2.2413	0.89664	163.49
31	98	6.37496	1.35861	3.36294	2.02776	0.877461	162.483
32	98	6.45452	1.33679	3.3775	1.81912	0.859224	161.511
33	98	6.57991	1.30201	3.39951	1.50192	0.832437	160.056
34	98	6.66042	1.27943	3.41298	1.30645	0.81649	159.174
35	98	6.74096	1.25665	3.4259	1.11776	0.8015	158.334
36	98	6.82128	1.23375	3.43819	0.937182	0.787526	157.54
37	98	6.97878	1.18835	3.46035	0.60783	0.76298	156.121
38	98	7.05813	1.16523	3.47038	0.456752	0.752137	155.484
39	98	7.13689	1.14215	3.47953	0.317638	0.742396	154.906
40	98	7.21355	1.11955	3.48742	0.196577	0.734113	154.41
41	98	7.28823	1.09742	3.49403	0.0939145	0.727245	153.996
42	98	7.38507	1.06861	3.49999	0.000208329	0.721114	153.624
43	98	7.40005	1.06415	3.5	0	0.721101	153.623
44	98	7.48711	1.03819	3.5	0	0.721101	153.623
45	98	7.57416	1.01224	3.5	0	0.721101	153.623
46	98	7.66122	0.986282	3.5	0	0.721101	153.623
47	98	7.74827	0.960327	3.5	0	0.721101	153.623
48	98	7.83533	0.934372	3.5	0	0.721101	153.623
49	98	7.92238	0.908417	3.5	0	0.721101	153.623
50	98	8.00944	0.882463	3.5	0	0.721101	153.623
51	98	8.09649	0.856508	3.5	0	0.721101	153.623
52	98	8.18355	0.830553	3.5	0	0.721101	153.623
53	98	8.2706	0.804598	3.5	0	0.721101	153.623
